time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,payment_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705636402,1.3250500965825311,26.653571061820653,0.13507813474883812,0.20372290171846802,4.289191237592293,1.0282038813492598,0.3389369984944892,0.08310690397389117,0.26164320523139234,0.8145151897506305,0.00007869931495823995,0.2341765602093127,0.22530897980380674,0.8934893897232057,1.2068822441708869,214917120,211836928,11309056,432439296,271302656,331231232,108367872,4726784,268279808,98455552,4575232,2924544,306651136,8634368,193400832,1808667.0774286303,,0,794438.1399595643,16190.758158192182,0,0,2743228.2505750232,64,33,12,4,60,17,5,5,3,11,1,3,6,18,9,5.667,3.667,22.733,1.267,1.067,1.467,9.733,0,0,0,0,0,0,0.8357142857142856,0.003038709677419355,0.03941831683168317,0.075,0.002391304347826087,0.003,0.004813829787234042,4.735576923076922,0.004669677419354839,1.7772727272727293,1.4250000000000005,0.00452463768115942,0.0046,0.009043543543543545
1705636403,0.9234799175486826,28.97192718710402,0.1322625111415293,0.20372290171846802,4.289191237592293,1.0282038813492598,0.34606014247587924,0.08310690397389117,0.26699993477892425,0.8145151897506305,0.00010292397660819268,0.2341765602093127,0.22088964023034904,0.8934893897232057,1.2068822441708869,214917120,212258816,11309056,432439296,271302656,331231232,108367872,4726784,268279808,98455552,4575232,2924544,306651136,8634368,193400832,2982416.228944032,,0,811134.1550903281,16522.238245917866,0,0,2743228.2505750232,64,33,12,4,60,17,5,5,3,11,1,3,6,18,9,4.933,3.667,22.733,0.467,0.333,0.667,7.533,0,0,0,0,0,0,0.7954545454545455,0.003038709677419355,0.03941831683168317,0.0484375,0.002333333333333333,0.003,0.004768194070080862,4.7598039215686265,0.004669677419354839,1.7772727272727293,0.9750000000000001,0.004517460317460318,0.0046,0.009007763975155281
1705636404,0.9417107527282544,28.97192718710402,0.12944688753422043,0.20372290171846802,4.289191237592293,1.0282038813492598,0.35318328645726926,0.08310690397389117,0.2723566643264562,0.8145151897506305,0.00010292397660819268,0.2341765602093127,0.21647030065689135,0.8934893897232057,1.2068822441708869,214917120,212258816,11309056,432439296,271302656,331231232,108367872,4726784,268279808,98455552,4575232,2924544,306651136,8634368,193400832,2982416.228944032,,0,827830.1702210918,16853.718333643556,0,0,2743228.2505750232,64,33,12,4,60,17,5,5,3,11,1,3,6,18,9,4.933,3.667,22.733,0.467,0.333,0.667,7.533,0,0,0,0,0,0,0.7954545454545455,0.003038709677419355,0.03941831683168317,0.0484375,0.002333333333333333,0.003,0.004768194070080862,4.7598039215686265,0.004669677419354839,1.7772727272727293,0.9750000000000001,0.004517460317460318,0.0046,0.009007763975155281
1705636405,1.0938501107743115,28.97192718710402,0.1266312639269116,0.20372290171846802,4.289191237592293,1.0282038813492598,0.3603064304386592,0.08310690397389117,0.3214037728519166,0.8145151897506305,0.00010292397660819268,0.19046652951057694,0.24199244687916915,0.8934893897232057,1.2068822441708869,214917120,212258816,11309056,432439296,271302656,331231232,108367872,4726784,268279808,98455552,4575232,2924544,306659328,8634368,193400832,2982416.228944032,,0,844526.1853518554,19888.80526354124,0,0,2743228.2505750232,64,33,12,4,60,17,5,5,3,11,1,3,6,18,9,4.933,3.667,22.733,0.467,0.333,0.667,7.533,0,0,0,0,0,0,0.7954545454545455,0.003038709677419355,0.03941831683168317,0.0484375,0.002333333333333333,0.003,0.004768194070080862,4.7598039215686265,0.004669677419354839,1.7772727272727293,0.9750000000000001,0.004517460317460318,0.0046,0.009007763975155281
1705636406,1.0938501107743115,28.97192718710402,0.12381564031960277,0.20372290171846802,4.289191237592293,1.02820388134926,0.34294926786229746,0.07066603130151071,0.3214037728519166,0.8145151897506305,0.00010292397660819268,0.18656358684042174,0.24199244687916915,0.8934893897232057,1.2068822441708869,214917120,212258816,11309056,432439296,271302656,331231232,108384256,4726784,268279808,98455552,4575232,2924544,306659328,8634368,193400832,2982416.228944032,,0,678169.399189725,19888.80526354124,0,0,2743228.2505750232,64,33,12,4,60,17,5,5,3,11,1,3,6,18,9,4.933,3.667,22.733,0.467,0.333,0.667,7.533,0,0,0,0,0,0,0.7954545454545455,0.003038709677419355,0.03941831683168317,0.0484375,0.002333333333333333,0.003,0.004768194070080862,4.7598039215686265,0.004669677419354839,1.7772727272727293,0.9750000000000001,0.004517460317460318,0.0046,0.009007763975155281
1705636407,1.0938501107743115,28.97192718710402,0.12100001671229393,0.17472351255579333,4.289191237592293,1.02820388134926,0.4017341304248544,0.07381234134253753,0.3214037728519166,0.7858083421428375,0.00010292397660819268,0.1826606441702665,0.24199244687916915,0.8934893897232057,1.2068822441708869,214917120,212258816,11309056,432439296,271302656,331231232,108384256,4726784,268279808,98451456,4575232,2924544,306659328,8634368,193400832,2982416.228944032,,0,794414.2746314975,19888.80526354124,0,0,2743228.2505750232,64,33,12,4,60,17,5,5,3,11,1,3,6,18,9,4.933,3.667,22.733,0.467,0.333,0.667,7.533,0,0,0,0,0,0,0.7954545454545455,0.003038709677419355,0.03941831683168317,0.0484375,0.002333333333333333,0.003,0.004768194070080862,4.7598039215686265,0.004669677419354839,1.7772727272727293,0.9750000000000001,0.004517460317460318,0.0046,0.009007763975155281
1705636408,1.0938501107743115,19.3539646604098,0.11818439310498506,0.1713281308604855,4.289191237592293,1.02820388134926,0.4017341304248544,0.07577558981980387,0.3214037728519166,0.7858083421428375,0.00010292397660819268,0.2425436374119968,0.24199244687916915,0.8934893897232057,1.2068822441708869,214917120,212258816,11309056,432439296,271302656,331231232,108384256,4730880,268279808,98451456,4575232,2928640,306659328,8634368,193400832,2985488.680287134,,0,794414.2746314975,19888.80526354124,0,0,2743228.2505750232,64,33,12,4,60,17,5,5,3,11,1,3,6,18,9,6.667,3.667,22.733,0.467,0.333,0.733,7.533,0,0,0,0,0,0,0.42763157894736853,0.003038709677419355,0.03941831683168317,0.0484375,0.002333333333333333,0.003,0.004768194070080862,3.7571428571428567,0.004669677419354839,1.7772727272727293,0.9750000000000001,0.004517460317460318,0.0046,0.009007763975155281
1705636409,1.0938501107743115,19.3539646604098,0.11536876949767622,0.16793274916517772,4.289191237592293,1.02820388134926,0.4017341304248544,0.07577558981980387,0.3214037728519166,0.7858083421428375,0.00010292397660819268,0.2425436374119968,0.24199244687916913,0.8934893897232057,1.206882244170887,214917120,212258816,11309056,432439296,271302656,331231232,108384256,4730880,268279808,98451456,4575232,2928640,306659328,8634368,193400832,2985488.680287134,,0,794414.2746314975,19888.80526354124,0,0,2743228.2505750237,64,33,12,4,60,17,5,5,3,11,1,3,6,18,9,7.867,3.267,21.933,0.8,0.333,0.733,10.6,0,0,0,0,0,0,0.3515625,0.0030263157894736843,0.03725369458128079,0.04642857142857143,0.0023333333333333335,0.003,0.0045368956743002545,2.2150000000000007,0.004647368421052631,0.9744444444444457,0.7923076923076926,0.0045174603174603185,0.0046,0.008927364864864864
1705636410,1.0938501107743115,19.3539646604098,0.1506866608663016,0.16453736746986994,4.289191237592293,1.02820388134926,0.4017341304248544,0.07577558981980387,0.3214037728519166,0.7858083421428375,0.00010292397660819268,0.2425436374119968,0.24199244687916913,0.8934893897232057,1.206882244170887,214917120,212258816,11464704,432439296,271302656,331231232,108384256,4730880,268279808,98451456,4575232,2928640,306659328,8634368,193400832,2985488.680287134,,0,794414.2746314975,19888.80526354124,0,0,2743228.2505750237,64,33,13,4,60,17,5,5,3,11,1,3,6,18,9,7.867,3.267,21.933,0.8,0.333,0.733,14.733,0,0,0,0,0,0,0.3515625,0.0030263157894736843,0.03725369458128079,0.04642857142857143,0.0023333333333333335,0.003,0.0044666666666666665,2.2150000000000007,0.004647368421052631,0.9744444444444457,0.7923076923076926,0.0045174603174603185,0.0046,0.008903345724907061
1705636411,1.0938501107743115,19.3539646604098,0.15230406479060946,0.1863403944484957,4.289191237592293,1.02820388134926,0.4017341304248544,0.07577558981980387,0.3214037728519166,0.7858083421428375,0.00010292397660819268,0.23516576715498075,0.24199244687916913,0.8934893897232057,1.206882244170887,214917120,212258816,11464704,432431104,271302656,331231232,108384256,4730880,268279808,98451456,4575232,2928640,306659328,8634368,193400832,2985488.680287134,,0,794414.2746314975,19888.80526354124,0,0,2743228.2505750237,64,33,13,4,60,17,5,5,3,11,1,3,6,18,9,7.867,3.267,21.933,0.8,0.333,0.733,14.733,0,0,0,0,0,0,0.3515625,0.0030263157894736843,0.03725369458128079,0.04642857142857143,0.0023333333333333335,0.003,0.0044666666666666665,2.2150000000000007,0.004647368421052631,0.9744444444444457,0.7923076923076926,0.0045174603174603185,0.0046,0.008903345724907061
1705636412,1.0938501107743115,19.3539646604098,0.15230406479060946,0.1863403944484957,4.2614393278627265,1.02820388134926,0.4017341304248544,0.07577558981980387,0.3214037728519166,0.7858083421428375,0.00010292397660819268,0.23516576715498075,0.24199244687916913,0.8934893897232057,1.206882244170887,214917120,212258816,11464704,432431104,274464768,331231232,108384256,4730880,268279808,98451456,4575232,2928640,306659328,8634368,193400832,2985488.680287134,,0,794414.2746314975,19888.80526354124,0,0,2743228.2505750237,64,33,13,4,54,17,5,5,3,11,1,3,6,18,9,7.867,2.667,21.933,0.8,0.333,0.733,14.733,0,0,0,0,0,0,0.3515625,0.0030135135135135136,0.03725369458128079,0.04642857142857143,0.0023333333333333335,0.003,0.0044666666666666665,2.2150000000000007,0.004624324324324325,0.9744444444444457,0.7923076923076926,0.0045174603174603185,0.0046,0.008903345724907061
1705636413,0.9426040636520536,19.3539646604098,0.15230406479060946,0.18091686126918455,4.2614393278627265,1.02820388134926,0.4017341304248544,0.07577558981980387,0.3214037728519166,0.7794064084263395,0.00010292397660819268,0.23516576715498075,0.24199244687916913,0.8934893897232057,1.206882244170887,214917120,212258816,11464704,432431104,274464768,331231232,108384256,4730880,268279808,98451456,4575232,2928640,306659328,8634368,193400832,2985488.680287134,,0,794414.2746314975,19888.80526354124,0,0,2743228.2505750237,64,33,13,4,54,17,5,5,3,11,1,3,6,18,9,7.867,2.667,21.067,0.8,0.333,0.733,14.733,0,0,0,0,0,0,0.3515625,0.0030135135135135136,0.034779792746113994,0.04642857142857143,0.0023333333333333335,0.003,0.0044666666666666665,2.2150000000000007,0.004624324324324325,0.6060975609756087,0.7923076923076926,0.0045174603174603185,0.0046,0.008903345724907061
1705636414,1.3075679407062728,19.3539646604098,0.15230406479060946,0.18091686126918455,4.2614393278627265,1.02820388134926,0.4017341304248544,0.07577558981980387,0.3214037728519166,0.7794064084263395,0.00010292397660819268,0.23516576715498075,0.24199244687916913,0.7299753154141098,1.206882244170887,214872064,212258816,11464704,432431104,274464768,331231232,108384256,4730880,268279808,98451456,4575232,2928640,306659328,8634368,193400832,2985488.680287134,,0,794414.2746314975,19888.80526354124,0,0,2743228.2505750237,48,33,13,4,54,17,5,5,3,11,1,3,6,18,9,7.867,2.667,21.067,0.8,0.333,0.733,14.733,0,0,0,0,0,0,0.3515625,0.0030135135135135136,0.034779792746113994,0.04642857142857143,0.0023333333333333335,0.003,0.0044666666666666665,2.2150000000000007,0.004624324324324325,0.6060975609756087,0.7923076923076926,0.0045174603174603185,0.0046,0.008903345724907061
1705636415,1.3075679407062728,26.641207101563573,0.15230406479060946,0.18091686126918455,4.2614393278627265,1.02820388134926,0.4017341304248544,0.07577558981980387,0.31486161689730474,0.7794064084263395,0.00010292397660819268,0.23516576715498075,0.24199244687916913,0.7299753154141098,1.2016267471840978,214872064,212291584,11464704,432431104,274464768,331231232,108384256,4730880,268279808,98451456,4575232,2928640,306659328,8634368,193445888,3031399.4013694697,,0,794414.2746314975,44748.72541879096,0,0,2397068.8017370068,48,33,13,4,54,17,5,5,3,11,1,3,6,18,9,7.867,2.667,21.067,0.8,0.333,0.733,14.733,0,0,0,0,0,0,0.3515625,0.0030135135135135136,0.034779792746113994,0.04642857142857143,0.0023333333333333335,0.003,0.0044666666666666665,2.2150000000000007,0.004624324324324325,0.6060975609756087,0.7923076923076926,0.0045174603174603185,0.0046,0.008903345724907061
1705636416,1.3075679407062728,26.641207101563573,0.15230406479060946,0.18091686126918455,4.17464874153442,1.02820388134926,0.4017341304248544,0.07577558981980387,0.31486161689730474,0.7794064084263395,0,0.23516576715498075,0.24199244687916913,0.7299753154141098,1.0167779482088575,214872064,212291584,11464704,432431104,274464768,331231232,108384256,4730880,268279808,98451456,4575232,2928640,306659328,8634368,193445888,3031399.4013694697,,0,794414.2746314975,44748.72541879096,0,0,1016331.318235135,48,33,13,4,54,17,5,5,3,11,1,3,6,18,9,7.867,2.667,21.067,0.8,0.333,0.733,14.733,0,0,0,0,0,0,0.3515625,0.0030135135135135136,0.034779792746113994,0.04642857142857143,0.0023333333333333335,0.003,0.0044666666666666665,2.2150000000000007,0.004624324324324325,0.6060975609756087,0.7923076923076926,0.0045174603174603185,0.0046,0.008903345724907061
1705636417,1.3075679407062728,26.641207101563573,0.15230406479060946,0.18091686126918455,4.17464874153442,0.7541721303611556,0.4017341304248544,0.07577558981980387,0.31486161689730474,0.7794064084263395,0,0.23516576715498075,0.21057834210453674,0.7299753154141098,1.0167779482088575,214872064,212291584,11464704,432431104,274464768,331231232,108384256,4730880,268279808,98451456,4575232,2928640,306659328,8634368,193445888,3031399.4013694697,,0,794414.2746314975,44748.72541879096,0,0,1016331.318235135,48,33,13,4,54,17,5,5,3,11,1,3,6,18,9,7.867,2.667,21.067,0.8,1.333,0.733,14.733,0,0,0,0,0,0,0.3515625,0.0030135135135135136,0.034779792746113994,0.04642857142857143,0.0024,0.003,0.0044666666666666665,2.2150000000000007,0.004624324324324325,0.6060975609756087,0.7923076923076926,0.004533333333333333,0.0046,0.008903345724907061
1705636418,1.3075679407062728,26.641207101563573,0.15230406479060946,0.18091686126918455,4.17464874153442,0.7541721303611556,0.4017341304248544,0.07577558981980387,0.31486161689730474,0.7794064084263395,0,0.23516576715498075,0.21057834210453674,0.7299753154141098,1.0167779482088575,214872064,212291584,11464704,432431104,163475456,331231232,108384256,4730880,268279808,98451456,4575232,2928640,306659328,8634368,193445888,3031399.4013694697,,0,794414.2746314975,44748.72541879096,0,0,1016331.318235135,48,33,13,4,40,17,5,5,3,11,1,3,6,18,9,8.8,2.667,21.067,1.733,2.267,1.667,17.533,0,0,0,0,0,0,0.34068627450980404,0.0030135135135135136,0.034779792746113994,0.04611111111111112,0.0022830188679245286,0.003,0.004494444444444444,2.222340425531916,0.004624324324324325,0.6060975609756087,0.5250000000000001,0.004456603773584906,0.0046,0.00891825095057034
1705636419,1.3261097659402175,26.641207101563573,0.15230406479060946,0.18091686126918455,4.17464874153442,0.6296048911126282,0.4017341304248544,0.07577558981980387,0.31486161689730474,0.7794064084263395,0,0.24194646325105162,0.21057834210453674,0.8737679991206085,1.0167779482088575,214872064,212291584,11464704,432431104,163475456,331231232,108384256,4730880,268279808,98451456,4575232,2928640,306659328,8630272,193445888,3031399.4013694697,,0,794414.2746314975,44748.72541879096,0,0,1016331.318235135,48,33,13,4,40,17,5,5,3,11,1,3,6,18,9,8.8,2.667,21.067,1.733,2.267,1.667,17.533,0,0,0,0,0,0,0.34068627450980404,0.0030135135135135136,0.034779792746113994,0.04611111111111112,0.0022830188679245286,0.003,0.004494444444444444,2.222340425531916,0.004624324324324325,0.6060975609756087,0.5250000000000001,0.004456603773584906,0.0046,0.00891825095057034
1705636420,1.3261097659402175,26.641207101563573,0.15230406479060946,0.18091686126918455,4.17464874153442,0.6170353556066089,0.4017341304248544,0.06711727078891236,0.31486161689730474,0.7794064084263395,0,0.24194646325105162,0.21057834210453674,0.8737679991206085,1.0167779482088575,214872064,212291584,4947968,432431104,163475456,331231232,108384256,4726784,268279808,98451456,4575232,2928640,306659328,8630272,193445888,3031399.4013694697,,0,794414.2746314975,44748.72541879096,0,0,1016331.318235135,48,33,6,4,40,17,5,5,3,11,1,3,6,18,9,8.8,2.667,21.067,1.733,2.267,1.667,17.533,0,0,0,0,0,0,0.34068627450980404,0.0030135135135135136,0.034779792746113994,0.04611111111111112,0.0022830188679245286,0.003,0.004494444444444444,2.222340425531916,0.004624324324324325,0.6060975609756087,0.5250000000000001,0.004456603773584906,0.0046,0.00891825095057034
1705636421,1.3261097659402175,26.641207101563573,0.15230406479060946,0.18091686126918455,4.17464874153442,0.8731496251395922,0.4017341304248544,0.06711727078891236,0.2686311452760164,0.7794064084263395,0,0.24194646325105162,0.2245011258638217,0.8737679991206085,1.0167779482088575,214872064,212291584,4947968,432431104,163475456,331231232,108384256,4726784,268279808,98451456,4575232,2928640,306651136,8630272,193445888,3031399.4013694697,,0,794414.2746314975,61737.88529655588,0,0,1016331.318235135,48,33,6,4,40,18,5,5,3,11,1,3,6,18,9,8.8,2.667,21.067,1.733,2.267,1.667,17.533,0,0,0,0,0,0,0.34068627450980404,0.0030135135135135136,0.034779792746113994,0.04611111111111112,0.0022830188679245286,0.003,0.004494444444444444,2.222340425531916,0.004624324324324325,0.6060975609756087,0.5250000000000001,0.004456603773584906,0.0046,0.00891825095057034
1705636422,1.3261097659402175,26.641207101563573,0.1557259158751696,0.18091686126918455,4.17464874153442,0.8731496251395922,0.342909094449255,0.06711727078891236,0.2686311452760164,0.6652666699479046,0,0.24194646325105162,0.2245011258638217,0.8737679991206085,1.0167779482088575,214872064,212291584,4968448,432431104,163475456,331231232,108384256,4726784,268279808,98451456,4575232,2928640,306651136,8630272,193445888,3031399.4013694697,,0,678089.957762262,61737.88529655588,0,0,1016331.318235135,48,33,6,4,40,18,5,5,3,11,1,3,6,18,9,8.8,2.667,21.067,1.733,2.267,1.667,17.533,0,0,0,0,0,0,0.34068627450980404,0.0030135135135135136,0.034779792746113994,0.04611111111111112,0.0022830188679245286,0.003,0.004494444444444444,2.222340425531916,0.004624324324324325,0.6060975609756087,0.5250000000000001,0.004456603773584906,0.0046,0.00891825095057034
1705636423,1.3261097659402175,26.641207101563573,0.1557259158751696,0.19132298280247062,4.17464874153442,0.8731496251395922,0.2991703640332332,0.06711727078891236,0.2686311452760164,0.7918979108487252,0,0.24194646325105162,0.2245011258638217,0.8737679991206085,1.0167779482088575,214872064,212291584,4968448,432431104,163475456,331231232,108384256,4726784,268279808,98455552,4575232,2928640,306651136,8630272,193445888,3031399.4013694697,,0,239527.87788483824,61737.88529655588,0,0,1016331.318235135,48,33,6,4,40,18,5,5,3,11,1,3,6,18,9,9.067,2.667,21.067,1.733,2.267,2.4,17.533,0,0,0,0,0,0,0.3854166666666666,0.0030135135135135136,0.034779792746113994,0.04611111111111112,0.0022830188679245286,0.003,0.004494444444444444,2.2078947368421042,0.004624324324324325,0.6060975609756087,0.5250000000000001,0.004456603773584906,0.0046,0.00891825095057034
