time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705486483,0.7126613278037954,1.828505454438293,0.4958005077030817,33.293134421457324,0.3135735188091079,8.108735989346354,0.7955140464958121,4.204972739430086,2.0780543587622824,0.24536682924704006,0.3081607104896431,106074112,43360256,11497472,44552192,43401216,15527936,37949440,10293248,46133248,2961408,8327168,65896.82170819778,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.4,27.133,1.2,79,1.067,14.267,14.4,1.067,159.667,21.267,8.667,0,0,0.003032983508245877,0.003147747747747748,0.125,0.0037441323585994616,0.0030465116279069764,0.04625538793103448,0.0030930232558139532,0.0021119604316546764,0.007554878048780488,0.002925501432664756,0.00467856071964018,0.0048659459459459466,0.235,0.03801587301587305,0.004683720930232557,0.19440425531914893,0.004767441860465116,0.004489298561151079,0.009720731707317071,0.004585100286532951
1705486484,0.735371236867663,2.9353896404744333,0.4958005077030817,33.293134421457324,0.3135735188091079,8.108735989346354,0.7955140464958121,4.204972739430085,2.131326876162874,0.3003282419361876,0.3081607104896431,106074112,43331584,11497472,44552192,43401216,15527936,37949440,10293248,46133248,2961408,8327168,45201.73037874106,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.4,27.467,1.333,79.667,1.2,14.267,14.4,1.2,160.2,21.267,9,0,0,0.003032983508245877,0.003147482014388489,0.121875,0.0037409961685823754,0.003045454545454545,0.04625538793103448,0.0032439024390243905,0.0021137026239067057,0.007554878048780488,0.002925925925925926,0.00467856071964018,0.00486546762589928,0.234375,0.038065789473684254,0.004681818181818182,0.19440425531914893,0.005400000000000002,0.004488764296927563,0.009720731707317071,0.004585185185185185
1705486485,0.735371236867663,2.9353896404744333,0.4958005077030817,33.293134421457324,0.2195535435853466,8.108735989346354,0.7061724378168952,4.204972739430085,2.1845993935634653,0.3003282419361876,0.3081607104896431,106074112,43331584,11497472,44552192,43401216,15527936,37949440,10293248,46133248,2961408,8327168,45201.73037874106,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.4,27.467,1.333,79.667,1.2,14.267,14.4,1.333,160.2,21.267,9,0,0,0.003032983508245877,0.003147482014388489,0.121875,0.0037409961685823754,0.003045454545454545,0.04625538793103448,0.003232558139534883,0.0021137026239067057,0.007554878048780488,0.002925925925925926,0.00467856071964018,0.00486546762589928,0.234375,0.038065789473684254,0.004681818181818182,0.19440425531914893,0.005199999999999996,0.004488764296927563,0.009720731707317071,0.004585185185185185
1705486486,0.735371236867663,2.9353896404744333,0.4958005077030817,33.293134421457324,0.2248118073106267,8.108735989346354,0.7210212511022213,4.204972739430085,2.2378719109640577,0.3003282419361876,0.3081607104896431,106074112,43331584,11497472,44552192,43401216,15527936,37949440,10293248,46133248,2961408,8327168,45201.73037874106,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.4,27.467,1.333,79.667,1.2,14.267,14.4,1.333,160.2,21.267,9,0,0,0.003032983508245877,0.003147482014388489,0.121875,0.0037409961685823754,0.003045454545454545,0.04625538793103448,0.003232558139534883,0.0021137026239067057,0.007554878048780488,0.002925925925925926,0.00467856071964018,0.00486546762589928,0.234375,0.038065789473684254,0.004681818181818182,0.19440425531914893,0.005199999999999996,0.004488764296927563,0.009720731707317071,0.004585185185185185
1705486487,0.735371236867663,2.9353896404744333,0.4958005077030817,33.293134421457324,0.23007007103590682,8.108735989346354,0.6062325000000081,4.204972739430085,2.2911444283646496,0.3003282419361876,0.3081607104896431,106074112,43331584,11497472,44552192,43401216,15527936,37949440,10293248,46133248,2961408,8327168,45201.73037874106,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.4,27.467,1.333,79.667,1.4,14.267,14.4,1.333,164.533,21.267,9,0,0,0.003032983508245877,0.003147482014388489,0.121875,0.0037409961685823754,0.0030444444444444447,0.04625538793103448,0.003232558139534883,0.0020914273185704884,0.007554878048780488,0.002925925925925926,0.00467856071964018,0.00486546762589928,0.234375,0.038065789473684254,0.00468,0.19440425531914893,0.005199999999999996,0.004480727910545933,0.009720731707317071,0.004585185185185185
1705486488,0.735371236867663,2.9353896404744333,0.4958005077030817,33.293134421457324,0.23532833476118692,8.108735989346354,0.6062325000000081,4.204972739430085,2.2658803458658925,0.3003282419361876,0.3081607104896431,106074112,43331584,11497472,44552192,43401216,15527936,37949440,10293248,46002176,2961408,8327168,45201.73037874106,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.4,27.467,1.333,79.667,1.4,14.267,14.4,1.333,164.533,21.267,9,0,0,0.003032983508245877,0.003147482014388489,0.121875,0.0037409961685823754,0.0030444444444444447,0.04625538793103448,0.003232558139534883,0.0020914273185704884,0.007554878048780488,0.002925925925925926,0.00467856071964018,0.00486546762589928,0.234375,0.038065789473684254,0.00468,0.19440425531914893,0.005199999999999996,0.004480727910545933,0.009720731707317071,0.004585185185185185
1705486489,0.735371236867663,2.9353896404744333,0.4958005077030817,33.90632274885884,0.23437467002221588,8.108735989346354,0.9050548500159348,4.204972739430085,2.318732873366307,0.3003282419361876,0.3081607104896431,106074112,43331584,11497472,44552192,43401216,15527936,38563840,10293248,46002176,2961408,8327168,45201.73037874106,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.867,27.467,1.333,79.667,1.4,14.267,14.4,1.333,164.533,21.267,9,0,0,0.0030416047548291235,0.003147482014388489,0.121875,0.0037409961685823754,0.0030444444444444447,0.04625538793103448,0.003232558139534883,0.0020914273185704884,0.007554878048780488,0.002925925925925926,0.004684398216939079,0.00486546762589928,0.234375,0.038065789473684254,0.00468,0.19440425531914893,0.005199999999999996,0.004480727910545933,0.009720731707317071,0.004585185185185185
1705486490,0.735371236867663,2.9353896404744333,0.4958005077030817,33.90632274885884,0.23953924063281423,8.108735989346354,0.9050548500159348,4.204972739430085,2.3715854008667216,0.3003282419361876,0.3081607104896431,106074112,43331584,11497472,44552192,43401216,15527936,38563840,10293248,46002176,2961408,8327168,45201.73037874106,0,0,0,4,4,9,4,3,25,3,4,4,4,2,16.2,26.667,1.133,79.067,1.4,13.6,13.4,1.333,159.733,20.533,8.333,0,0,0.0030443131462333825,0.0031082969432314413,0.11200000000000003,0.0036599851521900515,0.0030444444444444447,0.04524291497975709,0.003232558139534883,0.0021113961941415437,0.0075297265160523185,0.002925925925925926,0.004689217134416543,0.004794934497816593,0.23200000000000007,0.03383879781420765,0.00468,0.1801869158878505,0.005199999999999996,0.004479067778490486,0.00967717003567182,0.004585185185185185
1705486491,0.735371236867663,2.9353896404744333,0.4958005077030817,33.58875802769392,0.24470381124341253,8.108735989346354,0.9050548500159348,4.204972739430085,2.4244379283671362,0.3003282419361876,0.3081607104896431,106074112,43331584,11497472,44167168,43401216,15527936,38563840,10293248,46002176,2961408,8327168,45201.73037874106,0,0,0,4,4,9,4,3,25,3,4,4,4,2,16.2,26.667,1.133,79.067,1.4,13.6,13.4,1.333,159.733,20.533,8.333,0,0,0.0030443131462333825,0.0031082969432314413,0.11200000000000003,0.0036599851521900515,0.0030444444444444447,0.04524291497975709,0.003232558139534883,0.0021113961941415437,0.0075297265160523185,0.002925925925925926,0.004689217134416543,0.004794934497816593,0.23200000000000007,0.03383879781420765,0.00468,0.1801869158878505,0.005199999999999996,0.004479067778490486,0.00967717003567182,0.004585185185185185
1705486492,0.735371236867663,2.9353896404744333,0.4958005077030817,33.58875802769392,0.2498683818540109,8.108735989346354,0.9050548500159348,4.397642839627258,2.477290455867551,0.3003282419361876,0.3081607104896431,106074112,43331584,11497472,44167168,43401216,15527936,38563840,10293248,46002176,2961408,8327168,45201.73037874106,0,0,0,4,4,9,4,3,25,3,4,4,4,2,16.2,26.667,1.133,79.067,1.4,13.6,13.4,1.333,159,19.8,8.333,0,0,0.0030443131462333825,0.0031082969432314413,0.11200000000000003,0.0036599851521900515,0.0030444444444444447,0.04524291497975709,0.003232558139534883,0.0021127691323811555,0.007511709601873537,0.002925925925925926,0.004689217134416543,0.004794934497816593,0.23200000000000007,0.03383879781420765,0.00468,0.1801869158878505,0.005199999999999996,0.004477126412278832,0.009652224824355972,0.004585185185185185
1705486493,0.735371236867663,2.9353896404744333,0.4958005077030817,33.58875802769392,0.3098742366359003,8.108735989346354,0.9050548500159348,4.397642839627258,2.5301429833679645,0.3003282419361876,0.3081607104896431,106074112,43331584,11497472,44167168,43401216,15527936,38563840,10293248,46002176,2961408,8327168,45201.73037874106,0,0,0,4,4,9,4,3,25,3,4,4,4,2,16.2,26.667,1.133,79.067,1.4,13.6,13.4,1.333,159,19.8,8.333,0,0,0.0030443131462333825,0.0031082969432314413,0.11200000000000003,0.0036599851521900515,0.0030444444444444447,0.04524291497975709,0.003232558139534883,0.0021127691323811555,0.007511709601873537,0.002925925925925926,0.004689217134416543,0.004794934497816593,0.23200000000000007,0.03383879781420765,0.00468,0.1801869158878505,0.005199999999999996,0.004477126412278832,0.009652224824355972,0.004585185185185185
1705486494,0.735371236867663,2.9353896404744333,0.4958005077030817,33.58875802769392,0.3098742366359003,5.495772499999987,0.9050548500159348,4.397642839627258,2.582995510868379,0.3003282419361876,0.3090891081976686,106074112,43331584,11497472,44167168,43401216,15527936,38563840,10293248,46002176,2961408,8327168,45201.73037874106,0,0,0,4,4,9,4,3,25,3,4,4,4,2,16.2,26.8,1.133,79.133,1.4,13.6,13.4,1.333,159,19.8,8.333,0,0,0.0030443131462333825,0.0031012875536480682,0.11200000000000003,0.0036292541636495294,0.0030444444444444447,0.04524291497975709,0.003232558139534883,0.0021127691323811555,0.007511709601873537,0.002925925925925926,0.004689217134416543,0.004782317596566523,0.23200000000000007,0.03168994413407821,0.00468,0.1801869158878506,0.005199999999999996,0.004477126412278832,0.009652224824355972,0.004585185185185185
1705486495,0.7830282317979195,2.9353896404744333,0.4958005077030817,33.58875802769392,0.3098742366359003,5.495772499999987,0.9050548500159348,4.397642839627258,3.1711516500248655,0.2956740142267482,0.3090891081976686,106074112,43331584,11497472,44167168,43401216,15527936,38563840,10293248,46002176,2961408,8327168,60861.81277860327,0,0,0,4,4,9,4,3,25,3,4,4,4,2,16.2,26.8,1.133,79.133,1.4,13.6,13.4,1.333,159,19.8,8.333,0,0,0.0030443131462333825,0.0031012875536480682,0.11200000000000003,0.0036292541636495294,0.0030444444444444447,0.04524291497975709,0.003232558139534883,0.0021127691323811555,0.007511709601873537,0.002925925925925926,0.004689217134416543,0.004782317596566523,0.23200000000000007,0.03168994413407821,0.00468,0.1801869158878506,0.005199999999999996,0.004477126412278832,0.009652224824355972,0.004585185185185185
1705486496,0.7830282317979195,2.9353896404744333,0.44832176481691055,33.58875802769392,0.3098742366359003,8.153170533354338,0.9050548500159348,4.397642839627258,3.1711516500248655,0.2956740142267482,0.3090891081976686,106074112,43331584,11497472,44167168,43401216,15724544,38563840,10293248,46002176,2961408,8327168,60861.81277860327,0,0,0,4,4,9,4,3,25,3,4,4,4,2,16.2,26.8,1.133,79.133,1.4,13.6,13.4,1.333,159,19.8,8.333,0,0,0.0030443131462333825,0.0031012875536480682,0.11200000000000003,0.0036292541636495294,0.0030444444444444447,0.04524291497975709,0.003232558139534883,0.0021127691323811555,0.007511709601873537,0.002925925925925926,0.004689217134416543,0.004782317596566523,0.23200000000000007,0.03168994413407821,0.00468,0.1801869158878506,0.005199999999999996,0.004477126412278832,0.009652224824355972,0.004585185185185185
1705486497,0.7830282317979195,2.7260601891052807,0.4584359588523957,33.58875802769392,0.3098742366359003,8.153170533354338,0.9050548500159348,4.397642839627258,3.1711516500248655,0.2956740142267482,0.3090891081976686,106074112,43286528,11497472,44167168,43401216,15724544,38563840,10293248,46002176,2961408,8327168,60861.81277860327,0,0,0,4,4,9,4,3,25,3,4,4,4,2,16.2,26.8,1.133,79.133,1.4,13.6,13.4,1.333,159,19.8,7.533,0,0,0.0030443131462333825,0.0031012875536480682,0.11200000000000003,0.0036292541636495294,0.0030444444444444447,0.04524291497975709,0.003232558139534883,0.0021127691323811555,0.007511709601873537,0.0029441340782122905,0.004689217134416543,0.004782317596566523,0.23200000000000007,0.03168994413407821,0.00468,0.1801869158878506,0.005199999999999996,0.004477126412278832,0.009652224824355972,0.004588826815642458
1705486498,0.7388380444856424,2.7260601891052807,0.4685501528878807,33.58875802769392,0.3098742366359003,8.153170533354338,0.9050548500159348,4.315967073267933,3.1711516500248655,0.29586003181095133,0.3127140928150108,106074112,43286528,11497472,44167168,43401216,15724544,38563840,10457088,46002176,2961408,8327168,86994.13036762434,0,0,0,4,4,9,4,3,25,3,4,4,4,2,16.2,26.8,1.133,79.133,1.4,13.6,13.4,1.333,159,19.8,7.533,0,0,0.0030443131462333825,0.0031012875536480682,0.11200000000000003,0.0036292541636495294,0.0030444444444444447,0.04524291497975709,0.003232558139534883,0.0021127691323811555,0.007511709601873537,0.0029441340782122905,0.004689217134416543,0.004782317596566523,0.23200000000000007,0.03168994413407821,0.00468,0.1801869158878506,0.005199999999999996,0.004477126412278832,0.009652224824355972,0.004588826815642458
1705486499,0.7388380444856424,2.7260601891052807,0.47866434692336574,33.58875802769392,0.3098742366359003,8.153170533354338,0.9050548500159348,4.315967073267933,3.1711516500248655,0.29586003181095133,0.3127140928150108,106074112,43286528,11497472,44167168,43401216,15724544,38563840,10457088,46002176,2961408,8327168,86994.13036762434,0,0,0,4,4,9,4,3,25,3,4,4,4,2,16.2,26.2,0.867,77.667,1.133,13.6,13.4,1.067,157.867,19.8,6.867,0,0,0.0030443131462333825,0.003101113967437875,0.10312500000000001,0.003633103947844984,0.003043478260869565,0.04524291497975709,0.00327906976744186,0.0021133361738389436,0.007511709601873537,0.002944444444444445,0.004689217134416543,0.004782005141388174,0.23062500000000002,0.031875000000000056,0.004678260869565217,0.1801869158878506,0.005916666666666661,0.004477204942479762,0.009652224824355972,0.004588888888888889
1705486500,0.7388380444856424,2.7260601891052807,0.4435292853994907,33.58875802769392,0.3098742366359003,8.153170533354338,0.9050548500159348,4.315967073267933,3.086846341251187,0.29586003181095133,0.3127140928150108,106074112,43286528,11726848,44167168,43401216,15724544,38563840,10457088,46129152,2961408,8327168,86994.13036762434,0,0,0,4,4,9,4,3,25,3,4,4,4,2,16.2,26.2,0.867,77.667,1.133,13.6,13.4,0.867,157.867,19.8,6.867,0,0,0.0030443131462333825,0.003101113967437875,0.10312500000000001,0.003633103947844984,0.003043478260869565,0.04524291497975709,0.0033414634146341463,0.0021133361738389436,0.007511709601873537,0.002944444444444445,0.004689217134416543,0.004782005141388174,0.23062500000000002,0.031875000000000056,0.004678260869565217,0.1801869158878506,0.006571428571428572,0.004477204942479762,0.009652224824355972,0.004588888888888889
1705486501,0.7388380444856424,2.7486313868613235,0.5514647171670021,33.58875802769392,0.3098742366359003,8.153170533354338,0.9050548500159348,4.315967073267933,3.086846341251187,0.29586003181095133,0.3127140928150108,106074112,43286528,11726848,44167168,43401216,15724544,38563840,10457088,46129152,2961408,8327168,86994.13036762434,0,0,0,4,4,9,4,3,25,3,4,4,4,2,16.2,26.2,0.867,77.667,1.133,13.6,13.4,0.867,157.867,19.8,6.867,0,0,0.0030443131462333825,0.003101113967437875,0.10312500000000001,0.003633103947844984,0.003043478260869565,0.04524291497975709,0.0033414634146341463,0.0021133361738389436,0.007511709601873537,0.002944444444444445,0.004689217134416543,0.004782005141388174,0.23062500000000002,0.031875000000000056,0.004678260869565217,0.1801869158878506,0.006571428571428572,0.004477204942479762,0.009652224824355972,0.004588888888888889
1705486502,0.7388380444856424,2.7486313868613235,0.5514647171670021,33.58875802769392,0.3093444937887548,8.153170533354338,0.9050548500159348,4.315967073267933,3.086846341251187,0.29586003181095133,0.3127140928150108,106074112,43286528,11726848,44167168,43401216,15724544,38563840,10457088,46129152,2961408,8327168,86994.13036762434,0,0,0,4,4,9,4,3,25,3,4,4,4,2,16.2,26.2,0.867,77.667,0.733,13.6,13.4,0.867,150.533,19.8,6.867,0,0,0.0030443131462333825,0.003101113967437875,0.10312500000000001,0.003633103947844984,0.0030425531914893616,0.04524291497975709,0.0033414634146341463,0.0020767246937459707,0.007511709601873537,0.002944444444444445,0.004689217134416543,0.004782005141388174,0.23062500000000002,0.031875000000000056,0.004676595744680851,0.1801869158878506,0.006571428571428572,0.004469675478186117,0.009652224824355972,0.004588888888888889
1705486503,0.7388380444856424,2.7486313868613235,0.5514647171670021,33.58875802769392,0.3093444937887548,8.153170533354338,0.9050548500159348,4.315967073267933,3.086846341251187,0.29586003181095133,0.3127140928150108,106074112,43286528,11726848,44167168,43401216,15724544,38563840,10457088,46129152,2961408,8327168,86994.13036762434,0,0,0,4,4,9,4,3,25,3,4,4,4,2,16.2,26.2,0.867,77.667,0.733,13.6,13.4,0.867,150.533,19.8,6.867,0,0,0.0030443131462333825,0.003101113967437875,0.10312500000000001,0.003633103947844984,0.0030425531914893616,0.04524291497975709,0.0033414634146341463,0.0020767246937459707,0.007511709601873537,0.002944444444444445,0.004689217134416543,0.004782005141388174,0.23062500000000002,0.031875000000000056,0.004676595744680851,0.1801869158878506,0.006571428571428572,0.004469675478186117,0.009652224824355972,0.004588888888888889
1705486504,0.7388380444856424,2.7486313868613235,0.5514647171670021,33.58875802769392,0.3093444937887548,8.153170533354338,0.9050548500159348,4.315967073267933,3.086846341251187,0.29586003181095133,0.3127140928150108,106074112,43286528,11726848,44167168,43401216,15724544,38563840,10457088,46129152,2961408,8327168,86994.13036762434,0,0,0,4,4,9,4,3,25,3,4,4,4,2,16.533,26.2,0.867,77.667,0.733,13.6,13.4,0.867,150.533,19.8,6.867,0,0,0.0030409356725146198,0.003101113967437875,0.10312500000000001,0.003633103947844984,0.0030425531914893616,0.04524291497975709,0.0033414634146341463,0.0020767246937459707,0.007511709601873537,0.002944444444444445,0.004687719298245615,0.004782005141388174,0.23062500000000002,0.031875000000000056,0.004676595744680851,0.1801869158878506,0.006571428571428572,0.004469675478186117,0.009652224824355972,0.004588888888888889
