time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705495827,0.6765069280688947,2.6204513272749956,0.3393567787754035,33.76281179138151,0.2673670212765955,8.18489070434958,0.512031378272372,3.912622715672161,2.8416607965865697,0.28206551245700046,0.25998863561858016,109547520,43646976,11849728,45228032,43565056,16982016,40017920,10633216,48099328,3104768,8716288,39911.91316040769,0,,0,0,4,4,9,4,3,43,3,4,4,4,2,15.133,24.867,0.667,82.933,0.467,13.4,13.333,0.4,133.267,18.4,7.067,0,0,0,0.0029881656804733726,0.0030833333333333333,0.1346153846153846,0.0036695278969957083,0.0030952380952380953,0.046075581395348834,0.0033000000000000004,0.002070662768031189,0.0075,0.0029298245614035085,0.004607100591715977,0.004750000000000001,0.23615384615384616,0.042499999999999954,0.004771428571428571,0.17293103448275854,0.006166666666666669,0.004430506822612085,0.009605540897097625,0.004585964912280702
1705495828,0.6765069280688947,2.6204513272749956,0.3393567787754035,33.76281179138151,0.2673670212765955,8.18489070434958,0.512031378272372,3.912622715672161,2.8416607965865697,0.28206551245700046,0.25998863561858016,109547520,43646976,11849728,45228032,43565056,16982016,40017920,10633216,48099328,3104768,8716288,39911.91316040769,0,,0,0,4,4,9,4,3,43,3,4,4,4,2,15.133,24.867,0.667,82.933,0.467,13.4,13.333,0.4,133.267,18.4,7.067,0,0,0,0.0029881656804733726,0.0030833333333333333,0.1346153846153846,0.0036695278969957083,0.0030952380952380953,0.046075581395348834,0.0033000000000000004,0.002070662768031189,0.0075,0.0029298245614035085,0.004607100591715977,0.004750000000000001,0.23615384615384616,0.042499999999999954,0.004771428571428571,0.17293103448275854,0.006166666666666669,0.004430506822612085,0.009605540897097625,0.004585964912280702
1705495829,0.6765069280688947,2.6204513272749956,0.3393567787754035,33.76281179138151,0.2827125358152419,8.18489070434958,0.512031378272372,3.912622715672161,2.8416607965865697,0.28206551245700046,0.25998863561858016,109547520,43646976,11849728,45228032,43573248,16982016,40017920,10633216,48099328,3104768,8716288,39911.91316040769,0,,0,0,4,4,9,4,3,43,3,4,4,4,2,15.133,25.667,1.067,84.267,0.867,13.4,13.333,0.8,134.2,18.4,7.867,0,0,0,0.0029881656804733726,0.00308286252354049,0.0975,0.0036709585121602285,0.0030833333333333333,0.046075581395348834,0.003363636363636364,0.0020701754385964916,0.0075,0.0029312714776632306,0.004607100591715977,0.004749152542372881,0.21875,0.04236702127659574,0.00475,0.17293103448275854,0.006750000000000004,0.004429629629629631,0.009605540897097625,0.004586254295532646
1705495830,0.7069908630057696,3.0470685821185715,0.3393567787754035,33.76281179138151,0.2827125358152419,8.18489070434958,0.512031378272372,3.912622715672161,2.8416607965865697,0.28794155686685297,0.25998863561858016,109547520,43646976,11849728,45228032,43573248,16982016,40017920,10633216,48099328,2973696,8716288,49734.389703427136,0,,0,0,4,4,9,4,3,43,3,4,4,4,2,15.133,25.667,1.067,84.267,0.867,13.4,13.333,1.2,134.2,18.4,7.867,0,0,0,0.0029881656804733726,0.00308286252354049,0.0975,0.0036709585121602285,0.0030833333333333333,0.046075581395348834,0.0035217391304347826,0.0020701754385964916,0.0075,0.0029312714776632306,0.004607100591715977,0.004749152542372881,0.21875,0.04236702127659574,0.00475,0.17293103448275854,0.007583333333333334,0.004429629629629631,0.009605540897097625,0.004586254295532646
1705495831,0.7069908630057696,3.0470685821185715,0.3393567787754035,33.76281179138151,0.2827125358152419,8.18489070434958,0.512031378272372,3.912622715672161,2.8416607965865697,0.28794155686685297,0.25998863561858016,109547520,43646976,11849728,45228032,43573248,16982016,40017920,10633216,48099328,2973696,8716288,49734.389703427136,0,,0,0,4,4,9,4,3,43,3,4,4,4,2,15.133,25.667,1.067,84.267,0.867,13.4,13.333,1.2,134.2,18.4,7.867,0,0,0,0.0029881656804733726,0.00308286252354049,0.0975,0.0036709585121602285,0.0030833333333333333,0.046075581395348834,0.0035217391304347826,0.0020701754385964916,0.0075,0.0029312714776632306,0.004607100591715977,0.004749152542372881,0.21875,0.04236702127659574,0.00475,0.17293103448275854,0.007583333333333334,0.004429629629629631,0.009605540897097625,0.004586254295532646
1705495832,0.7069908630057696,3.0470685821185715,0.3393567787754035,33.76281179138151,0.2827125358152419,8.18489070434958,0.512031378272372,3.92802764889689,2.8416607965865697,0.28794155686685297,0.27452442550599376,109547520,43646976,11849728,45228032,43573248,16982016,40017920,10633216,48099328,2973696,8716288,49734.389703427136,0,,0,0,4,4,9,4,3,43,3,4,4,4,2,15.133,25.667,1.067,84.267,1.2,13.4,13.333,1.2,153.867,18.4,7.867,0,0,0,0.0029881656804733726,0.00308286252354049,0.0975,0.0036709585121602285,0.0030714285714285713,0.046075581395348834,0.0035217391304347826,0.00202872187649593,0.0075,0.0029312714776632306,0.004607100591715977,0.004749152542372881,0.21875,0.04236702127659574,0.0047285714285714275,0.17293103448275854,0.007583333333333334,0.004419530876017232,0.009605540897097625,0.004586254295532646
1705495833,0.7069908630057696,3.0470685821185715,0.3393567787754035,33.76281179138151,0.2827125358152419,8.18489070434958,0.512031378272372,3.92802764889689,2.8416607965865697,0.28794155686685297,0.27452442550599376,109547520,43646976,11849728,45228032,43573248,16982016,40017920,10633216,48099328,2973696,8716288,49734.389703427136,0,,0,0,4,4,9,4,3,43,3,4,4,4,2,15.133,25.667,1.067,84.267,1.2,13.4,13.333,1.2,153.867,18.4,7.867,0,0,0,0.0029881656804733726,0.00308286252354049,0.0975,0.0036709585121602285,0.0030714285714285713,0.046075581395348834,0.0035217391304347826,0.00202872187649593,0.0075,0.0029312714776632306,0.004607100591715977,0.004749152542372881,0.21875,0.04236702127659574,0.0047285714285714275,0.17293103448275854,0.007583333333333334,0.004419530876017232,0.009605540897097625,0.004586254295532646
1705495834,0.7069908630057696,3.0470685821185715,0.3393567787754035,33.76281179138151,0.2827125358152419,8.18489070434958,0.512031378272372,3.92802764889689,2.8416607965865697,0.28794155686685297,0.30418578329323914,109547520,43646976,11849728,45228032,43573248,16982016,40017920,10633216,48099328,2973696,8962048,49734.389703427136,0,,0,0,4,4,9,4,3,43,3,4,4,4,2,15.4,25.667,1.067,84.267,1.2,13.4,13.333,1.2,153.867,18.4,7.867,0,0,0,0.002988286969253294,0.00308286252354049,0.0975,0.0036709585121602285,0.0030714285714285713,0.046075581395348834,0.0035217391304347826,0.00202872187649593,0.0075,0.0029312714776632306,0.0046070278184480225,0.004749152542372881,0.21875,0.04236702127659574,0.0047285714285714275,0.17293103448275854,0.007583333333333334,0.004419530876017232,0.009605540897097625,0.004586254295532646
1705495835,0.7069908630057696,3.0470685821185715,0.3393567787754035,33.76281179138151,0.2827125358152419,8.18489070434958,0.512031378272372,3.92802764889689,2.8416607965865697,0.28794155686685297,0.30418578329323914,109547520,43646976,11849728,45228032,43573248,16982016,40017920,10633216,48099328,2973696,8962048,49734.389703427136,0,,0,0,4,4,9,4,3,43,3,4,4,4,2,15.467,26.933,1.067,86.4,1.2,13.867,14,1.2,161.733,19.533,8.6,0,0,0,0.002988286969253294,0.0030927643784786647,0.0975,0.003726618705035971,0.0030714285714285713,0.04782082324455206,0.0035217391304347826,0.0020583873957367924,0.007512970168612192,0.0029337748344370864,0.0046070278184480225,0.004766975881261596,0.21892857142857144,0.04568965517241376,0.0047285714285714275,0.19302238805970146,0.007583333333333334,0.004422798887859127,0.009627107652399481,0.0045867549668874175
1705495836,0.7069908630057696,3.0470685821185715,0.3393567787754035,33.76281179138151,0.2827125358152419,8.18489070434958,0.5552443040983325,3.92802764889689,2.8416607965865697,0.28794155686685297,0.30418578329323914,109547520,43646976,11849728,45228032,43573248,16982016,40144896,10633216,48099328,2973696,8962048,49734.389703427136,0,,0,0,4,4,9,4,3,43,3,4,4,4,2,15.467,26.933,1.067,86.4,1.2,13.867,14,1.2,161.733,19.533,8.6,0,0,0,0.002988286969253294,0.0030927643784786647,0.0975,0.003726618705035971,0.0030714285714285713,0.04782082324455206,0.0035217391304347826,0.0020583873957367924,0.007512970168612192,0.0029337748344370864,0.0046070278184480225,0.004766975881261596,0.21892857142857144,0.04568965517241376,0.0047285714285714275,0.19302238805970146,0.007583333333333334,0.004422798887859127,0.009627107652399481,0.0045867549668874175
1705495837,0.7069908630057696,3.0470685821185715,0.3393567787754035,27.359694535146,0.2819641196740067,8.18489070434958,0.5988817194424666,3.92802764889689,2.405888750962126,0.28794155686685297,0.30418578329323914,109547520,43646976,11849728,45228032,43573248,16982016,40144896,10633216,48099328,2973696,8962048,49734.389703427136,0,,0,0,4,4,9,4,3,43,3,4,4,4,2,15.467,26.933,1.067,86.4,1.2,13.867,14,1.2,162,19.8,8.6,0,0,0,0.002988286969253294,0.0030927643784786647,0.0975,0.003726618705035971,0.0030714285714285713,0.04782082324455206,0.0035217391304347826,0.002060998151571164,0.007509640102827763,0.0029337748344370864,0.0046070278184480225,0.004766975881261596,0.21892857142857144,0.04568965517241376,0.0047285714285714275,0.19302238805970146,0.007583333333333334,0.004423290203327172,0.00963560411311054,0.0045867549668874175
1705495838,0.7069908630057696,3.0470685821185715,0.3393567787754035,26.796981005289645,0.2819641196740067,8.207186597543444,0.5988817194424666,3.9721045683581737,2.4545053321038828,0.28794155686685297,0.30418578329323914,109547520,43646976,11849728,45228032,43573248,17063936,40144896,10883072,48099328,2973696,8962048,49734.389703427136,0,,0,0,4,4,9,4,3,43,3,4,4,4,2,15.467,26.933,1.067,86.4,1.2,13.867,14,1.2,162,19.8,8.6,0,0,0,0.002988286969253294,0.0030927643784786647,0.0975,0.003726618705035971,0.0030714285714285713,0.04782082324455206,0.0035217391304347826,0.002060998151571164,0.007509640102827763,0.0029337748344370864,0.0046070278184480225,0.004766975881261596,0.21892857142857144,0.04568965517241376,0.0047285714285714275,0.19302238805970146,0.007583333333333334,0.004423290203327172,0.00963560411311054,0.0045867549668874175
1705495839,0.7069908630057696,3.0470685821185715,0.4045581891759603,26.23426747543329,0.2819641196740067,8.207186597543444,0.5988817194424666,3.9721045683581737,2.916994868505417,0.28794155686685297,0.30418578329323914,109547520,43646976,11845632,45228032,43573248,17063936,40144896,10883072,48099328,2973696,8962048,49734.389703427136,0,,0,0,4,4,9,4,3,43,3,4,4,4,2,15.467,26.933,1.067,87.8,1.2,13.867,14,1.2,162,19.8,8.6,0,0,0,0.002988286969253294,0.0030950639853747713,0.0975,0.00374588403722262,0.0030714285714285713,0.04782082324455206,0.0035217391304347826,0.002060998151571164,0.007509640102827763,0.0029337748344370864,0.0046070278184480225,0.004771115173674589,0.21892857142857144,0.04883495145631066,0.0047285714285714275,0.19302238805970146,0.007583333333333334,0.004423290203327172,0.00963560411311054,0.0045867549668874175
1705495840,0.5808253977071275,3.0470685821185715,0.4045581891759603,16.960033333331616,0.2819641196740067,8.207186597543444,0.5988817194424666,3.9721045683581737,2.916994868505417,0.2941225704454378,0.30418578329323914,109547520,43646976,11845632,45228032,43573248,17063936,40144896,10883072,48099328,2973696,8962048,40859.0806342268,0,,0,0,4,4,9,4,3,43,3,4,4,4,2,15.467,26.933,1.067,87.8,1.2,13.867,14,1.2,162,19.8,8.6,0,0,0,0.002988286969253294,0.0030950639853747713,0.0975,0.00374588403722262,0.0030714285714285713,0.04782082324455206,0.0035217391304347826,0.002060998151571164,0.007509640102827763,0.0029337748344370864,0.0046070278184480225,0.004771115173674589,0.21892857142857144,0.04883495145631066,0.0047285714285714275,0.19302238805970146,0.007583333333333334,0.004423290203327172,0.00963560411311054,0.0045867549668874175
1705495841,0.5690422166570314,3.0470685821185715,0.4045581891759603,16.960033333331616,0.2819641196740067,8.30383825722372,0.5988817194424666,3.9721045683581737,2.916994868505417,0.2941225704454378,0.30418578329323914,109547520,43646976,11845632,45228032,43573248,17063936,40144896,10883072,48099328,2973696,8962048,40030.17413916968,0,,0,0,4,4,9,4,3,43,3,4,4,4,2,15.467,26.933,1.067,87.8,1.2,13.867,14,1.2,162,19.8,8.6,0,0,0,0.002988286969253294,0.0030950639853747713,0.0975,0.00374588403722262,0.0030714285714285713,0.04782082324455206,0.0035217391304347826,0.002060998151571164,0.007509640102827763,0.0029337748344370864,0.0046070278184480225,0.004771115173674589,0.21892857142857144,0.04883495145631066,0.0047285714285714275,0.19302238805970146,0.007583333333333334,0.004423290203327172,0.00963560411311054,0.0045867549668874175
1705495842,0.6924039151959451,3.0470685821185715,0.4045581891759603,16.960033333331616,0.2819641196740067,8.30383825722372,0.5988817194424666,3.9721045683581737,2.8812783694133834,0.2941225704454378,0.30418578329323914,109543424,43646976,11845632,45228032,43573248,17063936,40144896,10883072,48082944,2973696,8962048,61917.53901968934,0,,0,0,4,4,9,4,3,43,3,4,4,4,2,15.467,26.933,1.067,87.8,1.2,13.867,14,1.2,162,19.8,8.133,0,0,0,0.002988286969253294,0.0030950639853747713,0.0975,0.00374588403722262,0.0030714285714285713,0.04782082324455206,0.0035217391304347826,0.002060998151571164,0.007509640102827763,0.002942122186495177,0.0046070278184480225,0.004771115173674589,0.21892857142857144,0.04883495145631066,0.0047285714285714275,0.19302238805970146,0.007583333333333334,0.004423290203327172,0.00963560411311054,0.004588424437299035
1705495843,0.6924039151959451,3.0470685821185715,0.4045581891759603,16.960033333331616,0.2819641196740067,8.30383825722372,0.5988817194424666,3.9721045683581737,2.8812783694133834,0.2941225704454378,0.30418578329323914,109543424,43646976,11845632,45228032,43573248,17063936,40144896,10883072,48082944,2973696,8962048,61917.53901968934,0,,0,0,4,4,9,4,3,43,3,4,4,4,2,15.467,26.933,1.067,87.8,1.2,13.867,14,1.2,162,19.8,8.133,0,0,0,0.002988286969253294,0.0030950639853747713,0.0975,0.00374588403722262,0.0030714285714285713,0.04782082324455206,0.0035217391304347826,0.002060998151571164,0.007509640102827763,0.002942122186495177,0.0046070278184480225,0.004771115173674589,0.21892857142857144,0.04883495145631066,0.0047285714285714275,0.19302238805970146,0.007583333333333334,0.004423290203327172,0.00963560411311054,0.004588424437299035
1705495844,0.6924039151959451,3.0470685821185715,0.4045581891759603,21.991049107852962,0.2819641196740067,8.30383825722372,0.5988817194424666,3.9801518410730714,2.8812783694133834,0.30034446098233974,0.30418578329323914,109543424,43646976,11845632,45228032,43573248,17063936,40144896,10883072,48082944,3104768,8962048,61917.53901968934,0,,0,26128.003402083777,4,4,9,4,3,43,3,4,4,4,2,15.467,26.533,0.867,87.4,1,13.867,14,1,161.8,19.8,7.733,0,0,0,0.002988286969253294,0.003092643051771117,0.11666666666666667,0.0037443019943019943,0.003064516129032258,0.04782082324455206,0.003666666666666667,0.0020640257945647167,0.007509640102827763,0.002949367088607595,0.0046070278184480225,0.004766757493188011,0.22333333333333333,0.049231707317073166,0.004716129032258064,0.19302238805970146,0.008,0.004423859972362967,0.00963560411311054,0.0046
1705495845,0.6924039151959451,3.0470685821185715,0.4045581891759603,21.442500258207723,0.27995431182182234,8.30383825722372,0.5988817194424666,3.9801518410730714,2.8812783694133834,0.30034446098233974,0.24720260623191637,109543424,43646976,11845632,45228032,43565056,17063936,40144896,10883072,48082944,3104768,8962048,61917.53901968934,0,,0,26128.003402083777,4,4,9,4,3,43,3,4,4,4,2,15.467,26.533,0.867,87.4,1,13.867,14,0.867,161.8,19.8,7.733,0,0,0,0.002988286969253294,0.003092643051771117,0.11666666666666667,0.0037443019943019943,0.003064516129032258,0.04782082324455206,0.003592592592592593,0.0020640257945647167,0.007509640102827763,0.002949367088607595,0.0046070278184480225,0.004766757493188011,0.22333333333333333,0.049231707317073166,0.004716129032258064,0.19302238805970146,0.007812500000000002,0.004423859972362967,0.00963560411311054,0.0046
1705495846,0.6924039151959451,3.0470685821185715,0.4045581891759603,20.893951408562476,0.27995431182182234,8.30383825722372,0.5988817194424666,3.9801518410730714,2.8812783694133834,0.30034446098233974,0.25254507280093963,109543424,43646976,11845632,45228032,43565056,17063936,40144896,10883072,48082944,3104768,8962048,61917.53901968934,0,,0,26128.003402083777,4,4,9,4,3,43,3,4,4,4,2,15.467,26.533,0.867,87.4,1,13.867,14,0.867,161.8,19.8,7.733,0,0,0,0.002988286969253294,0.003092643051771117,0.11666666666666667,0.0037443019943019943,0.003064516129032258,0.04782082324455206,0.003592592592592593,0.0020640257945647167,0.007509640102827763,0.002949367088607595,0.0046070278184480225,0.004766757493188011,0.22333333333333333,0.049231707317073166,0.004716129032258064,0.19302238805970146,0.007812500000000002,0.004423859972362967,0.00963560411311054,0.0046
1705495847,0.6924039151959451,3.0470685821185715,0.4045581891759603,33.4926813811178,0.27995431182182234,8.30383825722372,0.5988817194424666,3.9801518410730714,2.8812783694133834,0.30034446098233974,0.25788753936996284,109543424,43646976,11845632,44863488,43565056,17063936,40144896,10883072,48082944,3104768,8962048,61917.53901968934,0,,0,26128.003402083777,4,4,9,4,3,43,3,4,4,4,2,15.467,26.533,0.867,87.4,0.8,13.867,14,0.867,144.2,19.8,7.733,0,0,0,0.002988286969253294,0.003092643051771117,0.11666666666666667,0.0037443019943019943,0.0030588235294117644,0.04782082324455206,0.003592592592592593,0.002038906901343215,0.007509640102827763,0.002949367088607595,0.0046070278184480225,0.004766757493188011,0.22333333333333333,0.049231707317073166,0.004705882352941176,0.19302238805970146,0.007812500000000002,0.004418156553960168,0.00963560411311054,0.0046
1705495848,0.6924039151959451,3.0470685821185715,0.4045581891759603,33.4926813811178,0.27995431182182234,8.30383825722372,0.5988817194424666,3.9801518410730714,2.8812783694133834,0.30034446098233974,0.24694867346938568,109543424,43646976,11845632,44863488,43565056,17063936,40144896,10883072,48082944,3104768,9158656,61917.53901968934,0,,0,26128.003402083777,4,4,9,4,3,43,3,4,4,4,2,15.467,26.533,0.867,87.4,0.8,13.867,14,0.867,144.2,19.8,7.733,0,0,0,0.002988286969253294,0.003092643051771117,0.11666666666666667,0.0037443019943019943,0.0030588235294117644,0.04782082324455206,0.003592592592592593,0.002038906901343215,0.007509640102827763,0.002949367088607595,0.0046070278184480225,0.004766757493188011,0.22333333333333333,0.049231707317073166,0.004705882352941176,0.19302238805970146,0.007812500000000002,0.004418156553960168,0.00963560411311054,0.0046
1705495849,0.6982782422963917,3.0470685821185715,0.4045581891759603,33.4926813811178,0.27995431182182234,8.30383825722372,0.5988817194424666,3.9801518410730714,2.8812783694133834,0.30034446098233974,0.25196313124312747,109543424,43646976,11845632,44863488,43565056,17063936,40144896,10883072,48082944,3104768,9158656,42676.669010966114,0,,0,26128.003402083777,4,4,9,4,3,43,3,4,4,4,2,14.467,26.533,0.867,87.4,0.8,13.867,14,0.867,144.2,19.8,7.733,0,0,0,0.002988148148148148,0.003092643051771117,0.11666666666666667,0.0037443019943019943,0.0030588235294117644,0.04782082324455206,0.003592592592592593,0.002038906901343215,0.007509640102827763,0.002949367088607595,0.00460237037037037,0.004766757493188011,0.22333333333333333,0.049231707317073166,0.004705882352941176,0.19302238805970146,0.007812500000000002,0.004418156553960168,0.00963560411311054,0.0046
