time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,istio-init_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,istio-init_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705790049,7.184491372530869,1.3076104551677539,0.19584386533944742,0.21538583713384454,4.866958464950601,6.222905520719471,0.4525653374430101,0.09389653724614944,2.8496880818949926,0.852873692182546,0.004801417700406546,0.24100122146715444,1.0140971163245702,0.829989092542293,1.0146296202574354,193691648,70041600,5537792,430612480,109166592,,315252736,36966400,4276224,254652416,90038272,4075520,3964928,296026112,6131712,35446784,0,1494044.2789823138,0,920567.6491363256,33464.322958041455,0,0,0,1153958.5336639842,11,6,6,4,7,,15,6,3,3,11,1,3,6,13,7,8.133,3.467,22.8,2.2,1.867,2.2,18.667,0.013021844660194175,0.003131736526946108,0.028870967741935483,0.039351851851851846,0.002605633802816902,0.006318181818181818,0.003473282442748091,0.02324514563106796,0.004837125748502993,0.0813138686131387,0.06227272727272728,0.004611267605633802,0.009627272727272729,0.0075170068027210855
1705790050,7.184491372530869,1.3330452339444152,0.19584386533944742,0.21538583713384454,5.035326024235428,6.222905520719471,0.4525653374430101,0.09389653724614944,3.358599937411229,0.852873692182546,0.004801417700406546,0.24624516640529692,0.9942535190616173,0.829989092542293,1.0156451647026472,193691648,70041600,5537792,430612480,109166592,,315252736,36966400,4276224,254652416,90038272,4075520,3964928,296026112,6131712,35446784,0,1523105.4459133912,0,920567.6491363256,39440.552706964205,0,0,0,1187196.1410709375,11,6,6,4,7,,15,6,3,3,11,1,3,6,13,7,8.133,3.467,22.8,2.2,1.867,2.2,18.667,0.013021844660194175,0.003131736526946108,0.028870967741935483,0.039351851851851846,0.002605633802816902,0.006318181818181818,0.003473282442748091,0.02324514563106796,0.004837125748502993,0.0813138686131387,0.06227272727272728,0.004611267605633802,0.009627272727272729,0.0075170068027210855
1705790051,7.184491372530869,1.5260867265996827,0.19584386533944742,0.21538583713384454,5.035326024235428,6.588321514405239,0.4525653374430101,0.09389653724614944,3.358599937411229,0.852873692182546,0.004801417700406546,0.2448651724175832,0.9744099217986645,0.829989092542293,1.0156451647026472,193691648,70041600,5537792,430612480,109166592,,315252736,36966400,4276224,254652416,90038272,4075520,3964928,296026112,6131712,35446784,0,1743670.0158646218,0,920567.6491363256,39440.552706964205,0,0,0,1187196.1410709375,11,6,6,4,7,,15,6,3,3,11,1,3,6,13,7,8.133,3.467,22.8,2.2,1.867,2.2,18.667,0.013021844660194175,0.003131736526946108,0.028870967741935483,0.039351851851851846,0.002605633802816902,0.006318181818181818,0.003473282442748091,0.02324514563106796,0.004837125748502993,0.0813138686131387,0.06227272727272728,0.004611267605633802,0.009627272727272729,0.0075170068027210855
1705790052,8.18842651190071,1.5260867265996827,0.19584386533944742,0.21538583713384454,5.035326024235428,6.588321514405239,0.4525653374430101,0.093921009896743,3.358599937411229,0.8738856420497229,0.004801417700406546,0.30691429023663164,0.9545663245357118,0.829989092542293,1.0156451647026472,193691648,70041600,5537792,430612480,109166592,,315252736,36966400,4276224,254652416,90058752,4075520,3964928,296026112,6131712,35446784,0,1743670.0158646218,0,920567.6491363256,39440.552706964205,0,0,0,1187196.1410709375,11,6,6,4,7,,15,6,3,3,11,1,3,6,13,7,8.133,3.467,22.8,2.2,1.867,2.2,18.667,0.013021844660194175,0.003131736526946108,0.028870967741935483,0.039351851851851846,0.002605633802816902,0.006318181818181818,0.003473282442748091,0.02324514563106796,0.004837125748502993,0.0813138686131387,0.06227272727272728,0.004611267605633802,0.009627272727272729,0.0075170068027210855
1705790053,6.860707271439812,1.5260867265996827,0.20424581480929993,0.21538583713384454,5.035326024235428,6.588321514405239,0.4525653374430101,0.093921009896743,3.358599937411229,0.8738856420497229,0.004801417700406546,0.30691429023663164,1.5646209093306829,0.8306464387985132,1.0156451647026472,193691648,70041600,5545984,430612480,109166592,,315252736,36966400,4276224,254652416,90058752,4075520,3964928,296153088,6131712,35446784,0,1743670.0158646218,0,920567.6491363256,39440.552706964205,0,0,0,1187196.1410709375,11,6,6,4,7,,15,6,3,3,11,1,3,6,13,7,8.133,3.467,22.8,2.2,1.867,2.2,18.667,0.013021844660194175,0.003131736526946108,0.028870967741935483,0.039351851851851846,0.0026756756756756758,0.006318181818181818,0.003473282442748091,0.02324514563106796,0.004837125748502993,0.0813138686131387,0.06227272727272728,0.004621621621621622,0.009627272727272729,0.0075170068027210855
1705790054,6.7242334962414665,1.5260867265996827,0.20424581480929993,0.21538583713384454,5.035326024235428,6.588321514405239,0.4540695974266495,0.093921009896743,3.358599937411229,0.8738856420497229,0.004801417700406546,0.30691429023663164,1.5646209093306829,0.8306464387985132,1.0156451647026472,193691648,70041600,5545984,430612480,109166592,,315252736,36966400,4276224,254652416,90058752,4075520,3964928,296153088,6131712,35446784,0,1743670.0158646218,0,1011456.6072066803,39440.552706964205,0,0,0,1187196.1410709375,11,6,6,4,7,,15,6,3,3,11,1,3,6,13,7,8.133,3.467,22.8,2.2,1.867,2.2,18.667,0.013021844660194175,0.003131736526946108,0.028870967741935483,0.039351851851851846,0.0026756756756756758,0.006318181818181818,0.003473282442748091,0.02324514563106796,0.004837125748502993,0.0813138686131387,0.06227272727272728,0.004621621621621622,0.009627272727272729,0.0075170068027210855
1705790055,9.961612803463737,1.5260867265996827,0.20424581480929993,0.2236939659200644,5.035326024235428,6.588321514405239,0.4540695974266495,0.07806753476371402,3.358599937411229,0.8738856420497229,0.006972660389354808,0.30691429023663164,1.5646209093306829,0.8306464387985132,1.0156451647026472,193138688,70041600,5545984,430612480,109166592,,315252736,36966400,4276224,254652416,90058752,4075520,3964928,296153088,6131712,35446784,0,1743670.0158646218,0,1011456.6072066803,39440.552706964205,0,0,0,1187196.1410709375,10,6,6,4,7,,15,6,3,3,11,1,3,6,13,7,8.133,3.467,22.8,2.2,1.867,2.2,18.667,0.013021844660194175,0.003131736526946108,0.028870967741935483,0.039351851851851846,0.0026756756756756758,0.006318181818181818,0.003473282442748091,0.02324514563106796,0.004837125748502993,0.0813138686131387,0.06227272727272728,0.004621621621621622,0.009627272727272729,0.0075170068027210855
1705790056,9.961612803463737,1.3230239311064107,0.20424581480929993,0.2236939659200644,5.035326024235428,6.588321514405239,0.4540695974266495,0.08815792030154077,3.358599937411229,0.8738856420497229,0.006972660389354808,0.30691429023663164,1.5646209093306829,0.8138471547360075,1.0156451647026472,193138688,70041600,5545984,430612480,109166592,,315252736,36966400,4509696,254652416,90058752,4075520,3964928,296153088,6135808,35446784,0,1511655.3461425467,0,1011456.6072066803,39440.552706964205,0,0,0,1187196.1410709375,10,6,6,4,7,,15,6,3,3,11,1,3,6,13,7,8.133,3.467,24.467,2.2,1.867,2.2,18.667,0.013021844660194175,0.003131736526946108,0.029206349206349198,0.039351851851851846,0.0026756756756756758,0.006318181818181818,0.003473282442748091,0.02324514563106796,0.004837125748502993,0.08131386861313866,0.06227272727272728,0.004621621621621622,0.009627272727272729,0.0075170068027210855
1705790057,9.961612803463737,1.2975891523297491,0.20424581480929993,0.22259802751928753,5.035326024235428,6.588321514405239,0.4540695974266495,0.08815792030154077,2.8714418101783994,0.8919935839926038,0.006972660389354808,0.30691429023663164,1.5646209093306829,0.8138471547360075,1.0156451647026472,193138688,70041600,5545984,430612480,109166592,,315252736,36966400,4509696,254984192,90058752,4075520,3964928,296153088,6135808,35446784,0,1482594.1792114694,0,1011456.6072066803,63263.57247663913,0,0,0,1187196.1410709375,10,6,6,4,7,,15,6,3,3,11,1,3,6,13,7,7.733,3.467,24.467,1.8,1.467,1.8,15.733,0.013317307692307689,0.003131736526946108,0.029206349206349198,0.03966666666666666,0.002628571428571429,0.0062,0.003457943925233645,0.023298076923076925,0.004837125748502993,0.08131386861313866,0.06909090909090908,0.004571428571428571,0.009640000000000001,0.007432142857142862
1705790058,9.961612803463737,1.272154373553088,0.20424581480929993,0.22259802751928753,5.035326024235428,6.588321514405239,0.4548002570640794,0.08815792030154077,2.8714418101783994,0.8919935839926038,0.006972660389354808,0.30691429023663164,1.5646209093306829,0.8138471547360075,1.0156451647026472,193138688,70041600,5545984,430612480,109166592,,315252736,37130240,4509696,254984192,90058752,4075520,3964928,296153088,6135808,35446784,0,1453533.0122803925,0,874614.9221551921,63263.57247663913,0,0,0,1187196.1410709375,10,6,6,4,7,,15,6,3,3,11,1,3,6,13,7,7.733,4.133,24.467,1.8,1.467,1.267,15.733,0.013317307692307689,0.0031169590643274855,0.029206349206349198,0.03966666666666666,0.002628571428571429,0.006032608695652174,0.003457943925233645,0.023298076923076925,0.004810526315789474,0.08131386861313866,0.06909090909090908,0.004571428571428571,0.009641304347826085,0.007432142857142862
1705790059,9.961612803463737,1.2467195947764267,0.20424581480929993,0.22259802751928753,5.1306265109915845,6.588321514405239,0.4548002570640794,0.08815792030154077,2.8714418101783994,0.8919935839926038,0.006972660389354807,0.30691429023663164,1.5646209093306829,0.8138471547360075,1.0156451647026472,193138688,70041600,5545984,430612480,97488896,,315252736,37130240,4509696,254984192,90058752,4075520,3964928,296153088,6135808,35446784,0,1424471.8453493156,0,874614.9221551921,63263.57247663913,0,0,0,1187196.1410709375,10,6,6,4,7,,15,6,3,3,11,1,3,6,13,7,7.733,4.133,24.467,1.8,1.467,1.267,15.733,0.013317307692307689,0.0031169590643274855,0.029206349206349198,0.03966666666666666,0.002628571428571429,0.006032608695652174,0.003457943925233645,0.023298076923076925,0.004810526315789474,0.08131386861313866,0.06909090909090908,0.004571428571428571,0.009641304347826085,0.007432142857142862
1705790060,9.961612803463737,1.2212848159997651,0.20424581480929993,0.22259802751928753,5.1306265109915845,6.588321514405239,0.4548002570640794,0.08815792030154077,2.8714418101783994,0.8919935839926038,0.006972660389354807,0.30691429023663164,1.5646209093306829,0.8138471547360075,1.0278834917589605,193138688,70041600,5545984,430612480,97488896,,315252736,37130240,4509696,254984192,90058752,4075520,3964928,296153088,6135808,35479552,0,1395410.6784182384,0,874614.9221551921,63263.57247663913,0,0,0,1178756.4314990842,10,6,6,4,7,,15,6,3,3,11,1,3,6,13,7,7.667,4,24.267,1.6,1.467,1.267,15.2,0.013456221198156681,0.0031022727272727274,0.029179566563467492,0.039436619718309855,0.002628571428571429,0.006032608695652174,0.003440625,0.023299539170506915,0.004784090909090909,0.08113970588235295,0.06555555555555559,0.004571428571428571,0.009641304347826085,0.007347014925373139
1705790061,9.961612803463737,1.1958500372231038,0.20424581480929993,0.22259802751928753,5.1306265109915845,6.588321514405239,0.4548002570640794,0.08815792030154077,2.8714418101783994,0.8919935839926038,0.006972660389354807,0.30691429023663164,1.5646209093306824,0.8138471547360075,1.0278834917589605,193138688,70041600,5545984,430612480,97488896,,315252736,37130240,4509696,254984192,90058752,4075520,3964928,296153088,6135808,35479552,0,1366349.5114871615,0,874614.9221551921,63263.57247663913,0,0,0,1178756.4314990842,10,6,6,4,7,,15,6,3,3,11,1,3,6,13,7,7.667,4,24.267,1.6,1.467,1.267,15.2,0.013456221198156681,0.0031022727272727274,0.029179566563467492,0.039436619718309855,0.002628571428571429,0.006032608695652174,0.003440625,0.023299539170506915,0.004784090909090909,0.08113970588235295,0.06555555555555559,0.004571428571428571,0.009641304347826085,0.007347014925373139
1705790062,9.961612803463737,1.1704152584464425,0.20424581480929993,0.22259802751928753,5.1306265109915845,5.410411981648512,0.4548002570640794,0.08815792030154077,2.8714418101783994,0.8919935839926038,0.004464129950183177,0.30691429023663164,1.5646209093306824,0.8138471547360075,1.027554086538461,193138688,70041600,5545984,430612480,97488896,,315252736,37130240,4509696,254984192,90058752,4075520,3964928,296153088,6135808,35479552,0,1337288.3445560844,0,874614.9221551921,63263.57247663913,0,0,0,1136094.674556213,10,6,6,4,7,,15,6,3,3,11,1,3,6,13,7,7.8,4,24.267,1.6,1.467,1.267,15.2,0.013371559633027523,0.0031022727272727274,0.029179566563467492,0.039436619718309855,0.002628571428571429,0.006032608695652174,0.003440625,0.023334862385321103,0.004784090909090909,0.08113970588235295,0.06555555555555559,0.004571428571428571,0.009641304347826085,0.007347014925373139
1705790063,7.349061359884569,1.144980479669781,0.20424581480929993,0.22259802751928753,5.1306265109915845,5.300606623075091,0.4548002570640794,0.08815792030154077,2.8714418101783994,0.8919935839926038,0.004464129950183177,0.30691429023663164,1.5646209093306824,0.8138471547360075,1.027554086538461,193138688,70041600,5545984,430612480,97488896,,315252736,37130240,4509696,254984192,90058752,4075520,3964928,296153088,6135808,35479552,0,1308227.1776250075,0,874614.9221551921,63263.57247663913,0,0,0,1136094.674556213,10,6,6,4,7,,15,6,3,3,11,1,3,6,13,7,7.8,4,24.267,1.6,1.467,1.267,15.2,0.013371559633027523,0.0031022727272727274,0.029179566563467492,0.039436619718309855,0.002628571428571429,0.006032608695652174,0.003440625,0.023334862385321103,0.004784090909090909,0.08113970588235295,0.06555555555555559,0.004571428571428571,0.009641304347826085,0.007347014925373139
1705790064,8.851580220777254,1.1439505289469674,0.20424581480929993,0.22259802751928753,5.1306265109915845,5.190801264501671,0.4548002570640794,0.08815792030154077,2.8714418101783994,0.8919935839926038,0.004464129950183177,0.3138607619873133,1.2456741006654535,0.8138471547360075,1.027554086538461,193138688,70041600,5545984,430612480,97488896,,315252736,37130240,4509696,254984192,90058752,4075520,3960832,296153088,6135808,35479552,0,1520942.761065996,0,874614.9221551921,63263.57247663913,0,0,0,1136094.674556213,10,6,6,4,7,,15,6,3,3,11,1,3,6,13,7,7.8,4,24.267,1.6,1.467,1.267,15.2,0.013371559633027523,0.0031022727272727274,0.029179566563467492,0.039436619718309855,0.002628571428571429,0.006032608695652174,0.003440625,0.023334862385321103,0.004784090909090909,0.08113970588235295,0.06555555555555559,0.004571428571428571,0.009641304347826085,0.007347014925373139
1705790065,8.851580220777254,1.1181103647521193,0.20424581480929993,0.22259802751928753,5.1306265109915845,5.0809959059282495,0.4548002570640794,0.0844704492994793,2.8714418101783994,0.8919935839926038,0.004464129950183177,0.3138607619873133,1.2709251897396852,0.8138471547360075,1.027554086538461,193138688,70041600,5545984,430612480,97488896,,315252736,37130240,4509696,254984192,90058752,4075520,3960832,296153088,6135808,35479552,0,1486586.895421099,0,874614.9221551921,63263.57247663913,0,0,0,1136094.674556213,10,6,6,4,7,,15,6,3,3,11,1,3,6,13,7,7.8,4,24.267,1.6,1.467,1.267,15.2,0.013371559633027523,0.0031022727272727274,0.029179566563467492,0.039436619718309855,0.002628571428571429,0.006032608695652174,0.003440625,0.023334862385321103,0.004784090909090909,0.08113970588235295,0.06555555555555559,0.004571428571428571,0.009641304347826085,0.007347014925373139
1705790066,8.851580220777254,1.0922702005572713,0.20373266009718494,0.22259802751928753,5.15324446867025,4.971190547354829,0.4548002570640794,0.0844704492994793,3.2156543769056487,0.8919935839926038,0.004464129950183177,0.3138607619873133,1.5150653444538924,0.8138471547360075,1.027554086538461,193138688,70041600,5545984,430612480,97488896,,315252736,37130240,4509696,254984192,90058752,4075520,3960832,296153088,6135808,35479552,0,1452231.029776202,0,874614.9221551921,77256.52638742735,0,0,0,1136094.674556213,10,6,6,4,7,,15,6,3,3,11,1,3,6,13,7,7.8,4,24.267,1.6,1.467,1.267,15.2,0.013371559633027523,0.0031022727272727274,0.029179566563467492,0.039436619718309855,0.002628571428571429,0.006032608695652174,0.003440625,0.023334862385321103,0.004784090909090909,0.08113970588235295,0.06555555555555559,0.004571428571428571,0.009641304347826085,0.007347014925373139
1705790067,8.851580220777254,1.557783843223501,0.20373266009718494,0.2162924969870228,5.15324446867025,4.861385188781409,0.4548002570640794,0.08930837168802086,3.6801624349046236,0.8919935839926038,0.004464129950183177,0.3138607619873133,1.5150653444538924,0.7875846618735021,1.027554086538461,193138688,70098944,5545984,430612480,97488896,,315252736,37130240,4636672,254984192,90058752,4075520,3960832,296153088,6135808,35479552,0,1689038.9977614577,0,874614.9221551921,88416.39459269852,0,0,0,1136094.674556213,10,6,6,4,7,,15,6,3,3,11,1,3,6,13,7,7.8,4,24.267,1.6,1.467,1.267,15.2,0.013371559633027523,0.0031022727272727274,0.029179566563467492,0.039436619718309855,0.002628571428571429,0.006032608695652174,0.003440625,0.023334862385321103,0.004784090909090909,0.08113970588235295,0.06555555555555559,0.004571428571428571,0.009641304347826085,0.007347014925373139
1705790068,8.851580220777254,1.557783843223501,0.20373266009718494,0.2162924969870228,5.15324446867025,4.751579830207988,0.4548002570640794,0.08930837168802086,3.6801624349046236,0.8919935839926038,0.004464129950183177,0.3138607619873133,1.5150653444538924,0.7875846618735021,1.027554086538461,193138688,70098944,5545984,430612480,97488896,,315252736,37130240,4636672,254984192,90058752,4075520,3960832,296153088,6135808,35479552,0,1689038.9977614577,0,874614.9221551921,88416.39459269852,0,0,0,1136094.674556213,10,6,6,4,7,,15,6,3,3,11,1,3,6,13,7,7.8,4,24.267,1.6,1.867,1.267,15.2,0.013371559633027523,0.0031022727272727274,0.029179566563467492,0.039436619718309855,0.0024925373134328356,0.006032608695652174,0.003440625,0.023334862385321103,0.004784090909090909,0.08113970588235295,0.06555555555555559,0.004546268656716417,0.009641304347826085,0.007347014925373139
1705790069,8.27331508579851,1.557783843223501,0.20373266009718494,0.21222053216093995,5.15324446867025,4.641774471634568,0.4548002570640794,0.08930837168802086,3.6801624349046236,0.8919935839926038,0.004464129950183177,0.3138607619873133,1.5150653444538924,0.7875846618735021,1.027554086538461,195194880,70098944,5545984,430612480,97488896,,315252736,37130240,4636672,254984192,90058752,4075520,3960832,296153088,6135808,35479552,0,1689038.9977614577,0,874614.9221551921,88416.39459269852,0,0,0,1136094.674556213,9,6,6,4,7,,15,6,3,3,11,1,3,6,13,7,7.8,4,24.267,1.6,1.867,1.267,15.2,0.013371559633027523,0.0031022727272727274,0.029179566563467492,0.039436619718309855,0.0024925373134328356,0.006032608695652174,0.003440625,0.023334862385321103,0.004784090909090909,0.08113970588235295,0.06555555555555559,0.004546268656716417,0.009641304347826085,0.007347014925373139
