time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,checkoutservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705764996,2.1450546585096775,2.605558678847506,0.41536881568189504,32.60989631092615,0.2992008668562915,7.674850827430115,1.3558802940146992,3.266730392503952,2.81937784381094,0.22518003843635817,0.25259445552568444,99459072,42643456,9973760,43065344,43372544,13996032,26361856,9887744,43470848,2965504,8085504,73942.43305586201,0,,0,0,0,4,5,9,4,3,21,3,4,4,4,2,14.333,25.4,1,83.942,1.067,26.333,1.067,141.467,18.867,8,0.003096153846153846,0.003729468599033816,0.075,0.004280394795872588,0.003,0.052559726962457344,0.003578947368421052,0.001504756008410269,0.007628472222222221,0.0024859154929577462,0.004773076923076923,0.009073275862068965,0.24166666666666667,0.05771226415094348,0.0046,0.2333636363636364,0.008388888888888885,0.004325579246117984,0.009959027777777777,0.004497183098591549
1705764997,2.1450546585096775,2.6860125031989175,0.41536881568189504,32.66294506699565,0.2992008668562915,7.674850827430115,1.3558802940146992,3.266730392503952,2.811827588930726,0.22518003843635817,0.25259445552568444,99459072,43044864,9973760,42864640,43372544,13996032,26361856,9887744,43470848,2965504,8085504,73942.43305586201,0,,0,0,0,4,5,9,4,3,21,3,4,4,4,2,14.333,25.4,1,74.8,1.067,26.333,1.067,141.267,18.667,8,0.003096153846153846,0.003729468599033816,0.075,0.004103719912472647,0.003,0.052559726962457344,0.003578947368421052,0.0015018910777404482,0.007584388185654009,0.0024859154929577462,0.004773076923076923,0.009073275862068965,0.24166666666666667,0.05075000000000003,0.0046,0.2333636363636364,0.008388888888888885,0.004323208099198014,0.009927566807313644,0.004497183098591549
1705764998,2.1450546585096775,2.6860125031989175,0.41536881568189504,32.48843593833068,0.2540614294099056,7.674850827430115,1.3558802940146992,2.75758323807894,2.811827588930726,0.22518003843635817,0.20469517941972848,99459072,43044864,9973760,42864640,43372544,13996032,26361856,9887744,43470848,2965504,8085504,73942.43305586201,0,,0,0,0,4,5,9,4,3,21,3,4,4,4,2,14.333,25.4,1,74.8,1.067,26.333,1.067,141.267,18.667,8,0.003096153846153846,0.003729468599033816,0.075,0.004103719912472647,0.003,0.052559726962457344,0.003578947368421052,0.0015018744398655462,0.007584388185654009,0.0024859154929577462,0.004773076923076923,0.009073275862068965,0.24166666666666667,0.05075000000000003,0.0046,0.2333636363636364,0.008388888888888885,0.0043232048802076305,0.009927566807313644,0.004497183098591549
1705764999,2.1450546585096775,2.6860125031989175,0.41536881568189504,32.48843593833068,0.24907474829563409,7.626067483964021,1.3558802940146992,3.297351381196982,2.811827588930726,0.22518003843635817,0.2004852718276338,99459072,43044864,9973760,42864640,43372544,13737984,26361856,9756672,43470848,2965504,8085504,73942.43305586201,0,,0,0,0,4,5,9,4,3,21,3,4,4,4,2,14.333,25.4,1,74.8,1.067,26.6,1.067,141.267,18.667,8,0.003096153846153846,0.003729468599033816,0.075,0.004103719912472647,0.003,0.050165562913907294,0.003578947368421052,0.0015018578018323753,0.007584388185654009,0.0024859154929577462,0.004773076923076923,0.009073275862068965,0.24166666666666667,0.05075000000000003,0.0046,0.22265116279069774,0.008388888888888885,0.0043232016611866285,0.009927566807313644,0.004497183098591549
1705765000,2.1450546585096775,2.6860125031989175,0.41536881568189504,32.48843593833068,0.24408806718136258,7.626067483964021,1.3558802940146992,3.3376153375139896,2.811827588930726,0.22518003843635817,0.19627536423553904,99459072,43044864,9973760,42864640,43372544,13737984,26361856,9756672,43470848,2965504,8085504,73942.43305586201,0,,0,0,0,4,5,9,4,3,21,3,4,4,4,2,14.333,25.4,1,74.8,1.067,26.6,1.067,141.267,18.667,8,0.003096153846153846,0.003729468599033816,0.075,0.004103719912472647,0.003,0.050165562913907294,0.003578947368421052,0.001501841163640934,0.007584388185654009,0.0024859154929577462,0.004773076923076923,0.009073275862068965,0.24166666666666667,0.05075000000000003,0.0046,0.22265116279069774,0.008388888888888885,0.004323198442135002,0.009927566807313644,0.004497183098591549
1705765001,2.1450546585096775,2.6860125031989175,0.41536881568189504,32.48843593833068,0.3085576201983169,7.626067483964021,1.3558802940146992,3.3376153375139896,2.811827588930726,0.22518003843635817,0.1920654566434443,99459072,43044864,9973760,42864640,43380736,13737984,26361856,9756672,43470848,2965504,8085504,73942.43305586201,0,,0,0,0,4,5,9,4,3,21,3,4,4,4,2,14.333,25.4,1,74.8,1.067,26.6,1.067,141.267,18.667,8,0.003096153846153846,0.003729468599033816,0.075,0.004103719912472647,0.003,0.050165562913907294,0.003578947368421052,0.0015018245252912195,0.007584388185654009,0.0024859154929577462,0.004773076923076923,0.009073275862068965,0.24166666666666667,0.05075000000000003,0.0046,0.22265116279069774,0.008388888888888885,0.004323195223052754,0.009927566807313644,0.004497183098591549
1705765002,2.1450546585096775,2.738469867305566,0.41536881568189504,32.48843593833068,0.3085576201983169,7.626067483964021,1.220594468987003,3.3376153375139896,2.811827588930726,0.22518003843635817,0.18785554905134957,99459072,43044864,9973760,42864640,43380736,13737984,26476544,9756672,43470848,2965504,8085504,73942.43305586201,0,,0,0,0,4,5,9,4,3,21,3,4,4,4,2,14.333,25.4,1,74.8,1.067,26.6,1.067,141.267,18.667,8,0.003096153846153846,0.003729468599033816,0.075,0.004103719912472647,0.003,0.050165562913907294,0.003578947368421052,0.0015018078867832297,0.007584388185654009,0.0024859154929577462,0.004773076923076923,0.009073275862068965,0.24166666666666667,0.05075000000000003,0.0046,0.22265116279069774,0.008388888888888885,0.004323192003939886,0.009927566807313644,0.004497183098591549
1705765003,2.1450546585096775,2.738469867305566,0.5239976113291248,32.48843593833068,0.3085576201983169,7.626067483964021,1.220594468987003,3.3376153375139896,2.811827588930726,0.22518003843635817,0.1836456414592548,99459072,43044864,9973760,42864640,43380736,13737984,26476544,9756672,43470848,2965504,8085504,73942.43305586201,0,,0,0,0,4,5,9,4,3,21,3,4,4,4,2,15.4,25.4,1,74.8,1.067,26.6,1.067,141.267,18.667,7.733,0.0030776397515527953,0.003729468599033816,0.075,0.004103719912472647,0.003,0.050165562913907294,0.003578947368421052,0.0015017912481169625,0.007584388185654009,0.0025306122448979593,0.0047397515527950315,0.009073275862068965,0.24166666666666667,0.05075000000000003,0.0046,0.22265116279069774,0.008388888888888885,0.004323188784796394,0.009927566807313644,0.004506122448979592
1705765004,2.1877113866967313,2.738469867305566,0.5239976113291248,32.48843593833068,0.3085576201983169,7.626067483964021,1.220594468987003,3.3376153375139896,2.811827588930726,0.22518003843635817,0.16149666666666654,99459072,43044864,9973760,42864640,43380736,13737984,26476544,9756672,43470848,2965504,8085504,59202.72887578412,0,,0,0,0,4,5,9,4,3,21,3,4,4,4,2,15.4,25.4,1,74.8,1.133,26.6,1.067,141.267,18.667,7.733,0.0030776397515527953,0.003729468599033816,0.075,0.004103719912472647,0.003,0.050165562913907294,0.003578947368421052,0.0015017746092924156,0.007584388185654009,0.0025306122448979593,0.0047397515527950315,0.009073275862068965,0.24166666666666667,0.05075000000000003,0.0046,0.22265116279069774,0.008388888888888885,0.00432318556562228,0.009927566807313644,0.004506122448979592
1705765005,2.1877113866967313,2.738469867305566,0.5239976113291248,32.48843593833068,0.3085576201983169,7.626067483964021,1.220594468987003,3.3376153375139896,2.811827588930726,0.2335973915639136,0.28033266955605013,99459072,43044864,9973760,42864640,43380736,13737984,26476544,9756672,43470848,2965504,8093696,59202.72887578412,0,,0,0,0,4,5,9,4,3,21,3,4,4,4,2,15.4,25.4,1,74.8,1.133,26.6,1.067,141.267,18.667,7.733,0.0030776397515527953,0.003729468599033816,0.075,0.004103719912472647,0.003,0.050165562913907294,0.003578947368421052,0.0015017579703095864,0.007584388185654009,0.0025306122448979593,0.0047397515527950315,0.009073275862068965,0.24166666666666667,0.05075000000000003,0.0046,0.22265116279069774,0.008388888888888885,0.004323182346417541,0.009927566807313644,0.004506122448979592
1705765006,2.1877113866967313,2.738469867305566,0.5239976113291248,32.48843593833068,0.3085576201983169,7.626067483964021,1.220594468987003,3.3376153375139896,2.8983802508612664,0.2335973915639136,0.28033266955605013,99459072,43044864,9973760,42864640,43380736,13737984,26476544,9756672,43503616,2965504,8093696,59202.72887578412,0,,0,0,0,4,5,9,4,3,21,3,4,4,4,2,15.4,25.4,1,74.8,1.133,26.6,1.133,145,18.667,7.733,0.0030776397515527953,0.003729468599033816,0.075,0.004103719912472647,0.003,0.050165562913907294,0.003488888888888889,0.0014110966283576926,0.007584388185654009,0.0025306122448979593,0.0047397515527950315,0.009073275862068965,0.24166666666666667,0.05075000000000003,0.0046,0.22265116279069774,0.008000000000000002,0.004304805249973883,0.009927566807313644,0.004506122448979592
1705765007,2.1877113866967313,2.738469867305566,0.5239976113291248,32.48843593833068,0.3085576201983169,6.300371772998535,1.220594468987003,3.3376153375139896,2.8983802508612664,0.2335973915639136,0.28033266955605013,99459072,43044864,9973760,42864640,43380736,13737984,26476544,9756672,43503616,2965504,8093696,59202.72887578412,0,,0,0,0,4,5,9,4,3,21,3,4,4,4,2,15.4,26.133,1,74.8,1.133,26.6,1.133,145,18.667,7.733,0.0030776397515527953,0.0037111622554660524,0.075,0.004103719912472647,0.003,0.050165562913907294,0.003488888888888889,0.0014110797410490893,0.007584388185654009,0.0025306122448979593,0.0047397515527950315,0.00896680497925311,0.24166666666666667,0.05075000000000003,0.0046,0.22265116279069774,0.008000000000000002,0.00430480197878849,0.009927566807313644,0.004506122448979592
1705765008,2.1877113866967313,2.738469867305566,0.5239976113291248,32.48843593833068,0.3085576201983169,7.667989682900929,1.220594468987003,3.3376153375139896,2.8983802508612664,0.2335973915639136,0.28033266955605013,99459072,43044864,9973760,42864640,43380736,13737984,26476544,9756672,43503616,2965504,8093696,59202.72887578412,0,,0,0,0,4,5,9,4,3,21,3,4,4,4,2,15.867,27.4,1.2,74.933,1.133,27.8,1.133,152.133,19.667,7.8,0.003072072072072072,0.0037315968289920723,0.065625,0.004221380846325167,0.003,0.05350318471337579,0.003488888888888889,0.0014798191455360982,0.007639082058414465,0.0025290102389078496,0.00472972972972973,0.008968627450980394,0.22975000000000007,0.05524752475247535,0.0046,0.22448132780082997,0.008000000000000002,0.004315826241778835,0.010642857142857181,0.00450580204778157
1705765009,2.1877113866967313,2.738469867305566,0.5239976113291248,33.6141704368965,0.3085576201983169,7.667989682900929,1.220594468987003,3.3376153375139896,2.8983802508612664,0.2335973915639136,0.28033266955605013,99459072,43044864,9973760,42528768,43380736,13737984,26476544,9756672,43503616,2965504,8093696,59202.72887578412,0,,0,0,0,4,5,9,4,3,21,3,4,4,4,2,15.867,27.4,1.2,74.933,1.133,27.8,1.133,152.133,19.667,7.8,0.003072072072072072,0.0037315968289920723,0.065625,0.004221380846325167,0.003,0.05350318471337579,0.003488888888888889,0.001479787478908478,0.007639082058414465,0.0025290102389078496,0.00472972972972973,0.008968627450980394,0.22975000000000007,0.05524752475247535,0.0046,0.22448132780082997,0.008000000000000002,0.004315820087130387,0.010642857142857181,0.00450580204778157
1705765010,2.1877113866967313,2.738469867305566,0.5239976113291248,34.59280311857802,0.3085576201983169,7.667989682900929,1.220594468987003,3.3376153375139896,2.8983802508612664,0.2335973915639136,0.28033266955605013,99459072,43044864,9973760,42528768,43380736,13737984,26476544,9756672,43503616,2965504,8093696,59202.72887578412,0,,0,0,0,4,5,9,4,3,21,3,4,4,4,2,15.867,27.4,1.2,74.933,1.133,27.8,1.133,152.133,19.667,7.8,0.003072072072072072,0.0037315968289920723,0.065625,0.004221380846325167,0.003,0.05350318471337579,0.003488888888888889,0.0014797558117111227,0.007639082058414465,0.0025290102389078496,0.00472972972972973,0.008968627450980394,0.22975000000000007,0.05524752475247535,0.0046,0.22448132780082997,0.008000000000000002,0.004315813932371208,0.010642857142857181,0.00450580204778157
1705765011,2.1877113866967313,2.738469867305566,0.5239976113291248,34.59280311857802,0.3085576201983169,7.667989682900929,1.220594468987003,3.3376153375139896,2.8983802508612664,0.2335973915639136,0.28033266955605013,99459072,43044864,9973760,42528768,43380736,13737984,26476544,9756672,43503616,2965504,8093696,59202.72887578412,0,,0,0,0,4,5,9,4,3,21,3,4,4,4,2,15.867,27.8,1.4,76,1.333,27.8,1.333,153,19.667,8.2,0.003072072072072072,0.0037157190635451506,0.06250000000000001,0.004218045112781955,0.003,0.05350318471337579,0.0033396226415094337,0.0014862605199562314,0.007639082058414465,0.002547540983606558,0.00472972972972973,0.008936758893280631,0.22068181818181826,0.05497524752475246,0.004600000000000001,0.22448132780082997,0.006749999999999998,0.004317029652609419,0.010642857142857181,0.004509508196721312
1705765012,2.1877113866967313,2.561993135445591,0.5239976113291248,34.59280311857802,0.3085576201983169,7.667989682900929,1.220594468987003,3.3896280787068287,2.8983802508612664,0.2335973915639136,0.28033266955605013,99459072,43020288,9973760,42528768,43380736,13737984,26476544,9785344,43503616,2965504,8093696,59202.72887578412,0,,0,0,0,4,5,9,4,3,21,3,4,4,4,2,15.867,27.8,1.4,82.333,1.333,27.8,1.333,152.6,19.267,8.2,0.003072072072072072,0.0037157190635451506,0.06250000000000001,0.004285510493815591,0.003,0.05350318471337579,0.0033396226415094337,0.0014959291876523097,0.007664158686730506,0.002547540983606558,0.00472972972972973,0.008936758893280631,0.22068181818181826,0.05811511525973411,0.004600000000000001,0.22448132780082997,0.006749999999999998,0.004318836828980384,0.011879310344827577,0.004509508196721312
1705765013,1.773295041807592,2.561993135445591,0.4266519550844566,34.59280311857802,0.3293245721271395,7.667989682900929,1.1150662152144726,3.3896280787068287,2.3620000088043347,0.23359739156391357,0.28033266955605013,99459072,43020288,9973760,42528768,43380736,13737984,26595328,9785344,43503616,2965504,8093696,47988.005280451725,0,,0,0,0,4,5,9,4,3,21,3,4,4,4,2,15.867,27.8,1.4,82.333,1.333,27.8,1.333,152.6,19.267,8.2,0.003072072072072072,0.0037157190635451506,0.06250000000000001,0.004285510493815591,0.003,0.05350318471337579,0.0033396226415094337,0.0014958980014754923,0.007664158686730506,0.002547540983606558,0.00472972972972973,0.008936758893280631,0.22068181818181826,0.05811511525973411,0.004600000000000001,0.22448132780082997,0.006749999999999998,0.004318830766638545,0.011879310344827577,0.004509508196721312
1705765014,1.7368331853626466,2.582584080339689,0.4179186615623045,34.59280311857802,0.3293245721271395,7.667989682900929,1.1150662152144726,3.3896280787068287,2.410184669248428,0.23359739156391357,0.28033266955605013,99459072,43020288,9973760,42528768,43380736,13737984,26595328,9785344,43503616,2965504,8093696,47001.293132522,0,,0,0,0,4,5,9,4,3,21,3,4,4,4,2,15.867,27.8,1.4,82.333,1.333,27.8,1.333,152.6,19.267,8.2,0.003072072072072072,0.0037157190635451506,0.06250000000000001,0.004285510493815591,0.003,0.05591482649842271,0.0033396226415094337,0.001495866814743557,0.007664158686730506,0.002547540983606558,0.00472972972972973,0.008936758893280631,0.22068181818181826,0.05811511525973411,0.004600000000000001,0.2200563909774437,0.006749999999999998,0.004318824704188796,0.011879310344827577,0.004509508196721312
1705765015,1.700371328917701,2.582584080339689,0.40918536804015243,34.59280311857802,0.3293245721271395,7.667989682900929,1.1150662152144726,3.3896280787068287,2.8910796266455887,0.23359739156391357,0.28033266955605013,99459072,43020288,9973760,42528768,43380736,13737984,26595328,9785344,43503616,2965504,8093696,46014.58098459226,0,,0,0,0,4,5,9,4,3,21,3,4,4,4,2,15.867,27.8,1.4,82.333,1.333,27.8,1.333,152.6,19.267,8.2,0.003072072072072072,0.0037157190635451506,0.06250000000000001,0.004285510493815591,0.003,0.05591482649842271,0.0033396226415094337,0.0014958356274564892,0.007664158686730506,0.002547540983606558,0.00472972972972973,0.008936758893280631,0.22068181818181826,0.05811511525973411,0.004600000000000001,0.2200563909774437,0.006749999999999998,0.004318818641631132,0.011879310344827577,0.004509508196721312
1705765016,1.6639094724727557,2.582584080339689,0.40045207451800036,34.59280311857802,0.3293245721271395,7.667989682900929,1.1150662152144726,3.3896280787068287,2.8910796266455887,0.23359739156391357,0.28033266955605013,99459072,43020288,9973760,42528768,43380736,13737984,26595328,9785344,43503616,2965504,8093696,45027.86883666253,0,,0,0,0,4,5,9,4,3,21,3,4,4,4,2,15.867,27.8,1.4,82.333,1.333,27.8,1.333,152.6,19.267,8.2,0.003072072072072072,0.0037157190635451506,0.06250000000000001,0.004285510493815591,0.003,0.05591482649842271,0.0033396226415094337,0.0014958044396142733,0.007664158686730506,0.002547540983606558,0.00472972972972973,0.008936758893280631,0.22068181818181826,0.05811511525973411,0.004600000000000001,0.2200563909774437,0.006749999999999998,0.004318812578965554,0.011879310344827577,0.004509508196721312
1705765017,1.62744761602781,2.582584080339689,0.3917187809958483,34.59280311857802,0.3293245721271395,7.667989682900929,1.1150662152144726,3.3896280787068287,2.8910796266455887,0.23359739156391357,0.28033266955605013,99459072,43020288,9973760,42528768,43380736,13737984,26595328,9785344,43503616,2965504,8093696,44041.15668873279,0,,0,0,0,4,5,9,4,3,21,3,4,4,4,2,15.867,27.8,1.4,82.333,1.333,27.8,1.333,152.6,19.267,8.2,0.003072072072072072,0.0037157190635451506,0.06250000000000001,0.004285510493815591,0.003,0.05591482649842271,0.0033396226415094337,0.0014957732512168955,0.007664158686730506,0.002547540983606558,0.00472972972972973,0.008936758893280631,0.22068181818181826,0.05811511525973411,0.004600000000000001,0.2200563909774437,0.006749999999999998,0.004318806516192055,0.011879310344827577,0.004509508196721312
1705765018,1.5909857595828643,2.582584080339689,0.20585,34.59280311857802,0.3293245721271395,7.563195520768757,1.1150662152144726,3.3896280787068287,2.8910796266455887,0.2320138754380097,0.28033266955605013,99459072,43020288,9973760,42528768,43380736,14393344,26595328,9785344,43503616,2961408,8093696,43054.44454080305,0,,0,0,0,4,5,9,4,3,21,3,4,4,4,2,15.133,27.8,1.4,82.333,1.333,27.8,1.333,152.6,19.267,8.267,0.003076569678407351,0.0037157190635451506,0.06250000000000001,0.004285510493815591,0.003,0.05591482649842271,0.0033396226415094337,0.0014957420622643402,0.007664158686730506,0.0025050167224080267,0.004737825421133233,0.008936758893280631,0.22068181818181826,0.05811511525973411,0.004600000000000001,0.2200563909774437,0.006749999999999998,0.004318800453310635,0.011879310344827577,0.004501003344481605
1705765019,1.182452994992813,2.582584080339689,0.20585,34.59280311857802,0.31485068920217246,7.563195520768757,1.1150662152144726,3.3896280787068287,2.8910796266455887,0.2320138754380097,0.2768933387967432,99459072,43020288,9973760,42528768,43376640,14393344,26595328,9785344,43503616,2961408,8097792,78860.49113087944,0,,0,0,0,4,5,9,4,3,21,3,4,4,4,2,15.133,27.8,1.4,82.333,1.133,27.8,1.333,152.6,19.267,8.267,0.003076569678407351,0.0037157190635451506,0.06250000000000001,0.004285510493815591,0.003,0.05591482649842271,0.0033396226415094337,0.0014957108727565926,0.007664158686730506,0.0025050167224080267,0.004737825421133233,0.008936758893280631,0.22068181818181826,0.05811511525973411,0.0046,0.2200563909774437,0.006749999999999998,0.004318794390321291,0.011879310344827577,0.004501003344481605
