time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,checkoutservice_diskio,emailservice_diskio,paymentservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705514092,0.6542475641957314,1.3590338347777202,0.4774446760388484,30.93128459433317,0.3319790908489373,8.249112503834786,0.7948468549711722,3.396121516301434,2.605154516640233,0.29550871797191147,0.19485984190214445,108490752,44318720,11354112,45518848,43364352,15323136,32600064,10551296,46170112,2973696,8667136,38431.7519379845,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.4,25.2,1.133,76.6,1.067,12.667,13.267,0.733,144.667,18.933,7.933,0,0.002997105643994211,0.0030504959422903515,0.08392857142857142,0.0034657152801949183,0.003045454545454545,0.045120041753653445,0.003545454545454545,0.0017771283354510797,0.007007959479015919,0.002942122186495177,0.004599421128798843,0.004690892696122633,0.2125,0.02570175438596502,0.004681818181818182,0.17097727272727276,0.007666666666666668,0.004360304955527317,0.009401591895803184,0.004588424437299035
1705514093,0.667760887839142,1.329175130934464,0.4774446760388484,30.93128459433317,0.3319790908489373,8.249112503834786,0.7948468549711722,3.396121516301434,2.605154516640233,0.29550871797191147,0.19936321531895743,108490752,44318720,11354112,45518848,43364352,15323136,32600064,10551296,46170112,2973696,8667136,39225.5503875969,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.4,25.2,1.133,76.6,1.067,12.667,13.267,0.733,144.667,18.933,7.933,0,0.002997105643994211,0.0030504959422903515,0.08392857142857142,0.0034657152801949183,0.003045454545454545,0.045120041753653445,0.003545454545454545,0.0017771283354510797,0.007007959479015919,0.002942122186495177,0.004599421128798843,0.004690892696122633,0.2125,0.02570175438596502,0.004681818181818182,0.17097727272727276,0.007666666666666668,0.004360304955527317,0.009401591895803184,0.004588424437299035
1705514094,0.8107994186046446,1.2993164270912079,0.4774446760388484,30.93128459433317,0.3319790908489373,8.249112503834786,0.746788094180369,3.396121516301434,2.605154516640233,0.29550871797191147,0.20386658873577046,108490752,44318720,11354112,45518848,43364352,15323136,32690176,10551296,46170112,2973696,8667136,47627.90697674418,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.4,25.2,1.133,76.6,1.067,12.667,13.267,0.733,144.667,18.933,7.933,0,0.002997105643994211,0.0030504959422903515,0.08392857142857142,0.0034657152801949183,0.003045454545454545,0.045120041753653445,0.003545454545454545,0.0017771283354510797,0.007007959479015919,0.002942122186495177,0.004599421128798843,0.004690892696122633,0.2125,0.02570175438596502,0.004681818181818182,0.17097727272727276,0.007666666666666668,0.004360304955527317,0.009401591895803184,0.004588424437299035
1705514095,0.8107994186046446,1.269457723247952,0.4774446760388484,31.681293083640107,0.3319790908489373,8.249112503834786,0.746788094180369,3.396121516301434,2.605154516640233,0.29550871797191147,0.20836996215258344,108490752,44318720,11354112,45518848,43364352,15323136,32690176,10551296,46170112,2973696,8667136,47627.90697674418,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.4,25.2,1.133,76.6,1.067,12.667,13.267,0.733,144.667,18.933,7.933,0,0.002997105643994211,0.0030504959422903515,0.08392857142857142,0.0034657152801949183,0.003045454545454545,0.045120041753653445,0.003545454545454545,0.0017771283354510797,0.007007959479015919,0.002942122186495177,0.004599421128798843,0.004690892696122633,0.2125,0.02570175438596502,0.004681818181818182,0.17097727272727276,0.007666666666666668,0.004360304955527317,0.009401591895803184,0.004588424437299035
1705514096,0.8107994186046446,2.066504062058731,0.4774446760388485,31.681293083640107,0.3319790908489373,8.249112503834786,0.746788094180369,3.396121516301434,2.605154516640233,0.29550871797191147,0.21287333556939642,108490752,44449792,11354112,45518848,43364352,15323136,32690176,10551296,46170112,2973696,8667136,47627.90697674418,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.4,25.2,1.133,76.6,1.067,12.667,13.267,0.733,144.667,18.933,7.933,0,0.002997105643994211,0.0030504959422903515,0.08392857142857142,0.0034657152801949183,0.003045454545454545,0.045120041753653445,0.003545454545454545,0.0017771283354510797,0.007007959479015919,0.002942122186495177,0.004599421128798843,0.004690892696122633,0.2125,0.02570175438596502,0.004681818181818182,0.17097727272727276,0.007666666666666668,0.004360304955527317,0.009401591895803184,0.004588424437299035
1705514097,0.8107994186046448,2.066504062058731,0.4774446760388485,31.681293083640107,0.3319790908489373,8.249112503834786,0.746788094180369,3.4064915934373032,2.5593857686959076,0.29349155901852286,0.21737670898620945,108490752,44449792,11354112,45518848,43364352,15323136,32690176,10457088,46170112,2973696,8667136,47627.90697674418,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.4,25.2,1.133,76.6,1.067,12.667,13.267,0.733,144.667,18.933,7.933,0,0.002997105643994211,0.0030504959422903515,0.08392857142857142,0.0034657152801949183,0.003045454545454545,0.045120041753653445,0.003545454545454545,0.0017771283354510797,0.007007959479015919,0.002942122186495177,0.004599421128798843,0.004690892696122633,0.2125,0.02570175438596502,0.004681818181818182,0.17097727272727276,0.007666666666666668,0.004360304955527317,0.009401591895803184,0.004588424437299035
1705514098,0.8107994186046448,2.066504062058731,0.4774446760388485,30.46378640577175,0.3319790908489373,8.249112503834786,0.746788094180369,2.847881712831455,2.5593857686959076,0.2906105782522686,0.22188008240302245,108490752,44449792,11354112,45481984,43364352,15323136,32690176,10457088,46170112,2973696,8667136,47627.90697674418,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,14.533,25.2,1.133,76.6,0.8,12.667,13.267,0.733,144.667,18.933,7.933,0,0.002997084548104956,0.0030504959422903515,0.08392857142857142,0.0034657152801949183,0.0030512820512820517,0.045120041753653445,0.003545454545454545,0.0017771283354510797,0.007007959479015919,0.002942122186495177,0.004599416909620992,0.004690892696122633,0.2125,0.02570175438596502,0.004692307692307693,0.17097727272727276,0.007666666666666668,0.004360304955527317,0.009401591895803184,0.004588424437299035
1705514099,0.8107994186046448,2.066504062058731,0.4774446760388485,30.46378640577175,0.3319790908489373,8.249112503834786,0.746788094180369,2.904330181897112,2.5593857686959076,0.2906105782522686,0.22669755264966754,108490752,44449792,11354112,45481984,43364352,15323136,32690176,10457088,46170112,2973696,8544256,47627.90697674418,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,14.067,24.667,0.733,71.4,0.8,12.667,11.867,0.733,136.133,18.533,7.4,0,0.0030029542097488923,0.0030493150684931507,0.08461538461538463,0.0034331436699857752,0.0030512820512820517,0.044148406374501986,0.003545454545454545,0.0017146666666666664,0.00701683748169839,0.002973941368078176,0.004610044313146233,0.004688767123287672,0.2125,0.021236111111111088,0.004692307692307693,0.16312182741116749,0.007666666666666668,0.004353173333333332,0.009415080527086384,0.004605211726384365
1705514100,0.8107994186046448,2.066504062058731,0.3177397273485634,30.46378640577175,0.3319790908489373,8.249112503834786,0.746788094180369,3.386908143939413,2.5593857686959076,0.2906105782522686,0.2312465152793388,108490752,44449792,11370496,45481984,43364352,15323136,32690176,10457088,46170112,2973696,8544256,47627.90697674418,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,14.067,23.933,0.733,71.4,0.8,12.667,11.867,0.733,136.133,18.533,7.4,0,0.0030029542097488923,0.0030464684014869887,0.08461538461538463,0.0034331436699857752,0.0030512820512820517,0.044148406374501986,0.003545454545454545,0.0017146666666666664,0.00701683748169839,0.002973941368078176,0.004610044313146233,0.00468364312267658,0.2125,0.021236111111111088,0.004692307692307693,0.16312182741116749,0.007666666666666668,0.004353173333333332,0.009415080527086384,0.004605211726384365
1705514101,0.8107994186046448,2.066504062058731,0.3241088949838316,30.46378640577175,0.3319790908489373,8.263948721511928,0.746788094180369,3.386908143939413,2.5593857686959076,0.2906105782522686,0.27293775778027596,108490752,44449792,11370496,45481984,43364352,15585280,32690176,10457088,46170112,2973696,8544256,47627.90697674418,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,14.067,23.933,0.733,71.4,0.8,12.667,11.867,0.733,136.133,18.533,7.4,0,0.0030029542097488923,0.0030464684014869887,0.08461538461538463,0.0034331436699857752,0.0030512820512820517,0.044148406374501986,0.003545454545454545,0.0017146666666666664,0.00701683748169839,0.002973941368078176,0.004610044313146233,0.00468364312267658,0.2125,0.021236111111111088,0.004692307692307693,0.16312182741116749,0.007666666666666668,0.004353173333333332,0.009415080527086384,0.004605211726384365
1705514102,0.8107994186046448,2.221827898409735,0.3821500581160914,30.46378640577175,0.3285685937293312,8.263948721511928,0.746788094180369,3.386908143939413,2.5593857686959076,0.2906105782522686,0.27293775778027596,108490752,44449792,11370496,45481984,43364352,15585280,32690176,10457088,46170112,2973696,8544256,47627.90697674418,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,14.067,23.933,0.733,71.4,0.8,12.667,11.867,0.733,136.133,18.533,7.4,0,0.0030029542097488923,0.0030464684014869887,0.08461538461538463,0.0034331436699857752,0.0030512820512820517,0.044148406374501986,0.003545454545454545,0.0017146666666666664,0.00701683748169839,0.002973941368078176,0.004610044313146233,0.00468364312267658,0.2125,0.021236111111111088,0.004692307692307693,0.16312182741116749,0.007666666666666668,0.004353173333333332,0.009415080527086384,0.004605211726384365
1705514103,0.8107994186046448,2.221827898409735,0.3821500581160914,30.46378640577175,0.3285685937293312,8.263948721511928,0.746788094180369,3.386908143939413,2.5593857686959076,0.2906105782522686,0.27293775778027596,108490752,44449792,11370496,45481984,43364352,15585280,32690176,10457088,46170112,2973696,8544256,47627.90697674418,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,14.067,23.933,0.733,71.4,0.8,12.6,11.867,0.733,136.133,18.533,7.4,0,0.0030029542097488923,0.0030464684014869887,0.08461538461538463,0.0034331436699857752,0.0030512820512820517,0.04334446564885496,0.003545454545454545,0.0017146666666666664,0.00701683748169839,0.002973941368078176,0.004610044313146233,0.00468364312267658,0.2125,0.021236111111111088,0.004692307692307693,0.15505586592178774,0.007666666666666668,0.004353173333333332,0.009415080527086384,0.004605211726384365
1705514104,0.8276786577233045,2.221827898409735,0.3821500581160914,30.46378640577175,0.27860426290955764,8.47903271619288,0.746788094180369,3.386908143939413,2.5863866487903517,0.2906105782522686,0.27293775778027596,108486656,44449792,11370496,45481984,43364352,15585280,32690176,10457088,46346240,2973696,8544256,71258.19109659213,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,14.067,23.667,0.6,70.933,0.667,12.6,11.867,0.6,135.8,18.533,7.133,0,0.0030029542097488923,0.003048462255358807,0.08125000000000002,0.003432586268231946,0.0030526315789473684,0.04334446564885496,0.0036451612903225803,0.0017160757131431618,0.007000734214390602,0.0029737704918032784,0.004610044313146233,0.004687232059645854,0.211,0.020885321100917287,0.004694736842105263,0.15505586592178774,0.00795,0.004355158624366836,0.00941776798825257,0.004605245901639345
1705514105,0.8276786577233045,2.221827898409735,0.3821500581160914,30.46378640577175,0.27312811968073536,8.47903271619288,0.746788094180369,3.386908143939413,2.5863866487903517,0.2906105782522686,0.27293775778027596,108486656,44449792,11370496,45481984,43364352,15585280,32690176,10457088,46346240,2973696,8544256,71258.19109659213,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,14.067,23.667,0.6,70.933,0.667,12.6,11.867,0.6,135.8,18.533,7.133,0,0.0030029542097488923,0.003048462255358807,0.08125000000000002,0.003432586268231946,0.0030526315789473684,0.04334446564885496,0.0036451612903225803,0.0017160757131431618,0.007000734214390602,0.0029737704918032784,0.004610044313146233,0.004687232059645854,0.211,0.020885321100917287,0.004694736842105263,0.15505586592178774,0.00795,0.004355158624366836,0.00941776798825257,0.004605245901639345
1705514106,0.8276786577233045,2.221827898409735,0.3821500581160914,30.46378640577175,0.2676519764519132,8.47903271619288,0.746788094180369,3.386908143939413,2.5863866487903517,0.2906105782522686,0.27293775778027596,108486656,44449792,11370496,45481984,43364352,15585280,32690176,10457088,46346240,2973696,8544256,71258.19109659213,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,14.067,23.667,0.6,70.933,0.667,12.6,11.867,0.6,135.8,18.533,7.133,0,0.0030029542097488923,0.003048462255358807,0.08125000000000002,0.003432586268231946,0.0030526315789473684,0.04334446564885496,0.0036451612903225803,0.0017160757131431618,0.007000734214390602,0.0029737704918032784,0.004610044313146233,0.004687232059645854,0.211,0.020885321100917287,0.004694736842105263,0.15505586592178774,0.00795,0.004355158624366836,0.00941776798825257,0.004605245901639345
1705514107,0.8276786577233045,2.221827898409735,0.3821500581160914,30.46378640577175,0.262175833223091,8.47903271619288,0.746788094180369,3.386908143939413,2.5863866487903517,0.2906105782522686,0.27293775778027596,108486656,44449792,11370496,45481984,43364352,15585280,32690176,10457088,46346240,2973696,8544256,71258.19109659213,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,14.067,23.667,0.6,69.8,0.667,12.6,11.867,0.667,135.8,18.533,7.133,0,0.0030029542097488923,0.003048462255358807,0.08125000000000002,0.00344113475177305,0.0030526315789473684,0.04334446564885496,0.0038571428571428576,0.0017160757131431618,0.007000734214390602,0.0029737704918032784,0.004610044313146233,0.004687232059645854,0.211,0.021433962264150928,0.004694736842105263,0.15505586592178774,0.008333333333333331,0.004355158624366836,0.00941776798825257,0.004605245901639345
1705514108,0.8276786577233045,2.221827898409735,0.3821500581160914,30.46378640577175,0.25669968999426884,8.47903271619288,0.746788094180369,3.386908143939413,2.5863866487903517,0.2906105782522686,0.27293775778027596,108486656,44449792,11370496,45481984,43364352,15585280,32690176,10457088,46346240,2973696,8544256,71258.19109659213,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,14.067,23.667,0.6,69.8,0.667,12.6,11.867,0.667,135.8,18.533,7.133,0,0.0030029542097488923,0.003048462255358807,0.08125000000000002,0.00344113475177305,0.0030526315789473684,0.04334446564885496,0.0038571428571428576,0.0017160757131431618,0.007000734214390602,0.0029737704918032784,0.004610044313146233,0.004687232059645854,0.211,0.021433962264150928,0.004694736842105263,0.15505586592178774,0.008333333333333331,0.004355158624366836,0.00941776798825257,0.004605245901639345
1705514109,0.8276786577233045,2.221827898409735,0.3821500581160914,24.79771261542002,0.2512235467654467,8.47903271619288,0.3835257053897484,3.386908143939413,2.5863866487903517,0.2906105782522686,0.27293775778027596,108486656,44449792,11370496,45481984,43364352,15585280,32690176,10457088,46346240,2973696,8544256,71258.19109659213,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,14.067,23.667,0.6,69.8,0.667,12.6,11.867,0.667,135.8,18.533,7.133,0,0.0030029542097488923,0.003048462255358807,0.08125000000000002,0.00344113475177305,0.0030526315789473684,0.04334446564885496,0.0038571428571428576,0.0017160757131431618,0.007000734214390602,0.0029737704918032784,0.004610044313146233,0.004687232059645854,0.211,0.021433962264150928,0.004694736842105263,0.15505586592178774,0.008333333333333331,0.004355158624366836,0.00941776798825257,0.004605245901639345
1705514110,0.8276786577233045,2.2474685591430568,0.38215005811609143,25.297716902453388,0.2457474035366245,8.47903271619288,0.2980400000000098,3.386908143939413,2.5863866487903517,0.2297887224555991,0.27293775778027596,108486656,44421120,11370496,45481984,43364352,15585280,32690176,10457088,46346240,2973696,8544256,71258.19109659213,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,14.067,23.667,0.6,69.8,0.667,12.6,11.867,0.667,135.8,18.533,7.133,0,0.0030029542097488923,0.003048462255358807,0.08125000000000002,0.00344113475177305,0.0030526315789473684,0.04334446564885496,0.0038571428571428576,0.0017160757131431618,0.007000734214390602,0.0029737704918032784,0.004610044313146233,0.004687232059645854,0.211,0.021433962264150928,0.004694736842105263,0.15505586592178774,0.008333333333333331,0.004355158624366836,0.00941776798825257,0.004605245901639345
1705514111,0.8276786577233045,2.2474685591430568,0.38215005811609143,30.00025722200224,0.24027126030780233,8.47903271619288,0.2980400000000098,3.386908143939413,2.5863866487903517,0.2346053387623768,0.27293775778027596,108486656,44421120,11370496,45481984,43364352,15585280,32690176,10457088,46346240,2973696,8544256,71258.19109659213,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,14.067,23.667,0.6,69.8,0.667,12.6,11.867,0.667,135.8,18.533,7.133,0,0.0030029542097488923,0.003048462255358807,0.08125000000000002,0.00344113475177305,0.0030526315789473684,0.04334446564885496,0.0038571428571428576,0.0017160757131431618,0.007000734214390602,0.0029737704918032784,0.004610044313146233,0.004687232059645854,0.211,0.021433962264150928,0.004694736842105263,0.15505586592178774,0.008333333333333331,0.004355158624366836,0.00941776798825257,0.004605245901639345
1705514112,0.8276786577233045,2.2474685591430568,0.38215005811609143,30.00025722200224,0.23479511707898007,8.47903271619288,0.2980400000000098,3.395398847966479,2.5863866487903517,0.19607000000000152,0.27293775778027596,108486656,44421120,11370496,45481984,43364352,15585280,32690176,10166272,46346240,2973696,8544256,71258.19109659213,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,14.067,23.667,0.6,69.8,0.667,12.6,11.867,0.667,135.8,18.533,7.133,0,0.0030029542097488923,0.003048462255358807,0.08125000000000002,0.00344113475177305,0.0030526315789473684,0.04334446564885496,0.0038571428571428576,0.0017160757131431618,0.007000734214390602,0.0029737704918032784,0.004610044313146233,0.004687232059645854,0.211,0.021433962264150928,0.004694736842105263,0.15505586592178774,0.008333333333333331,0.004355158624366836,0.00941776798825257,0.004605245901639345
1705514113,0.8347324147933253,2.2474685591430568,0.38215005811609143,30.00025722200224,0.2293189738501579,8.47903271619288,0.2980400000000098,3.395398847966479,2.5863866487903517,0.19607000000000152,0.27293775778027596,108486656,44421120,11370496,45481984,43364352,15585280,32690176,10166272,46346240,2973696,8544256,59405.36620739667,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,14.733,23.667,0.6,69.8,0.733,12.6,11.867,0.667,135.8,18.533,7.133,0,0.003002958579881657,0.003048462255358807,0.08125000000000002,0.00344113475177305,0.0030512820512820517,0.04334446564885496,0.0038571428571428576,0.0017160757131431618,0.007000734214390602,0.0029737704918032784,0.004610059171597633,0.004687232059645854,0.211,0.021433962264150928,0.004692307692307693,0.15505586592178774,0.008333333333333331,0.004355158624366836,0.00941776798825257,0.004605245901639345
