incident_id,title,description,fault_type,root_cause_service,region,is_anomalous,data_split
INC-01118,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,delay,ts-auth-service,unknown,True,Train
INC-01119,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01120,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,delay,ts-auth-service,unknown,True,Train
INC-01121,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01122,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,delay,ts-auth-service,unknown,True,Train
INC-01123,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01124,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,disk,ts-auth-service,unknown,True,Train
INC-01125,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01126,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,disk,ts-auth-service,unknown,True,Train
INC-01127,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Test
INC-01128,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,disk,ts-auth-service,unknown,True,Test
INC-01129,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01130,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,loss,ts-auth-service,unknown,True,Train
INC-01131,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01132,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,loss,ts-auth-service,unknown,True,Train
INC-01133,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Test
INC-01134,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,loss,ts-auth-service,unknown,True,Test
INC-01135,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01136,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,mem,ts-auth-service,unknown,True,Train
INC-01137,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01138,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,mem,ts-auth-service,unknown,True,Train
INC-01139,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01140,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,mem,ts-auth-service,unknown,True,Train
INC-01141,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01142,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,socket,ts-auth-service,unknown,True,Train
INC-01143,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Test
INC-01144,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,socket,ts-auth-service,unknown,True,Test
INC-01145,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Test
INC-01146,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,socket,ts-auth-service,unknown,True,Test
INC-01147,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01148,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,cpu,ts-order-service,unknown,True,Train
INC-01149,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01150,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,cpu,ts-order-service,unknown,True,Train
INC-01151,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01152,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,cpu,ts-order-service,unknown,True,Train
INC-01153,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01154,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,delay,ts-order-service,unknown,True,Train
INC-01155,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Test
INC-01156,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,delay,ts-order-service,unknown,True,Test
INC-01157,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01158,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,delay,ts-order-service,unknown,True,Train
INC-01159,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01160,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,disk,ts-order-service,unknown,True,Train
INC-01161,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Test
INC-01162,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,disk,ts-order-service,unknown,True,Test
INC-01163,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Test
INC-01164,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,disk,ts-order-service,unknown,True,Test
INC-01165,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01166,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,loss,ts-order-service,unknown,True,Train
INC-01167,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01168,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,loss,ts-order-service,unknown,True,Train
INC-01169,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01170,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,loss,ts-order-service,unknown,True,Train
INC-01171,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Test
INC-01172,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,mem,ts-order-service,unknown,True,Test
INC-01173,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01174,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,mem,ts-order-service,unknown,True,Train
INC-01175,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01176,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,mem,ts-order-service,unknown,True,Train
INC-01177,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01178,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,socket,ts-order-service,unknown,True,Train
INC-01179,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01180,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,socket,ts-order-service,unknown,True,Train
INC-01181,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01182,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,socket,ts-order-service,unknown,True,Train
INC-01183,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01184,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,cpu,ts-route-service,unknown,True,Train
INC-01185,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01186,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,cpu,ts-route-service,unknown,True,Train
INC-01187,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Test
INC-01188,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,cpu,ts-route-service,unknown,True,Test
INC-01189,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01190,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,delay,ts-route-service,unknown,True,Train
INC-01191,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Test
INC-01192,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,delay,ts-route-service,unknown,True,Test
INC-01193,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Test
INC-01194,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,delay,ts-route-service,unknown,True,Test
INC-01195,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Test
INC-01196,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,disk,ts-route-service,unknown,True,Test
INC-01197,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01198,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,disk,ts-route-service,unknown,True,Train
INC-01199,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01200,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,disk,ts-route-service,unknown,True,Train
INC-01201,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01202,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,loss,ts-route-service,unknown,True,Train
INC-01203,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Test
INC-01204,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,loss,ts-route-service,unknown,True,Test
INC-01205,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01206,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,loss,ts-route-service,unknown,True,Train
INC-01207,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01208,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,mem,ts-route-service,unknown,True,Train
INC-01209,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01210,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,mem,ts-route-service,unknown,True,Train
INC-01211,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Test
INC-01212,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,mem,ts-route-service,unknown,True,Test
INC-01213,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01214,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,socket,ts-route-service,unknown,True,Train
INC-01215,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01216,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,socket,ts-route-service,unknown,True,Train
INC-01217,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Test
INC-01218,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,socket,ts-route-service,unknown,True,Test
INC-01219,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01220,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,cpu,ts-train-service,unknown,True,Train
INC-01221,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01222,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,cpu,ts-train-service,unknown,True,Train
INC-01223,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01224,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,cpu,ts-train-service,unknown,True,Train
INC-01225,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Test
INC-01226,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,delay,ts-train-service,unknown,True,Test
INC-01227,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01228,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,delay,ts-train-service,unknown,True,Train
INC-01229,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01230,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,delay,ts-train-service,unknown,True,Train
INC-01231,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01232,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,disk,ts-train-service,unknown,True,Train
INC-01233,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01234,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,disk,ts-train-service,unknown,True,Train
INC-01235,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01236,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,disk,ts-train-service,unknown,True,Train
INC-01237,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01238,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,loss,ts-train-service,unknown,True,Train
INC-01239,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01240,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,loss,ts-train-service,unknown,True,Train
INC-01241,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Test
INC-01242,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,loss,ts-train-service,unknown,True,Test
INC-01243,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01244,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,mem,ts-train-service,unknown,True,Train
INC-01245,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01246,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,mem,ts-train-service,unknown,True,Train
INC-01247,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01248,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,mem,ts-train-service,unknown,True,Train
INC-01249,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01250,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,socket,ts-train-service,unknown,True,Train
INC-01251,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01252,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,socket,ts-train-service,unknown,True,Train
INC-01253,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01254,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,socket,ts-train-service,unknown,True,Train
INC-01255,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Test
INC-01256,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,cpu,ts-travel-service,unknown,True,Test
INC-01257,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01258,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,cpu,ts-travel-service,unknown,True,Train
INC-01259,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01260,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,cpu,ts-travel-service,unknown,True,Train
INC-01261,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Test
INC-01262,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,delay,ts-travel-service,unknown,True,Test
INC-01263,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Test
INC-01264,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,delay,ts-travel-service,unknown,True,Test
INC-01265,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Test
INC-01266,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,delay,ts-travel-service,unknown,True,Test
INC-01267,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01268,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,disk,ts-travel-service,unknown,True,Train
INC-01269,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01270,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,disk,ts-travel-service,unknown,True,Train
INC-01271,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Test
INC-01272,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,disk,ts-travel-service,unknown,True,Test
INC-01273,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01274,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,loss,ts-travel-service,unknown,True,Train
INC-01275,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Test
INC-01276,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,loss,ts-travel-service,unknown,True,Test
INC-01277,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01278,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,loss,ts-travel-service,unknown,True,Train
INC-01279,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01280,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,mem,ts-travel-service,unknown,True,Train
INC-01281,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01282,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,mem,ts-travel-service,unknown,True,Train
INC-01283,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01284,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,mem,ts-travel-service,unknown,True,Train
INC-01285,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Test
INC-01286,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,socket,ts-travel-service,unknown,True,Test
INC-01287,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01288,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,socket,ts-travel-service,unknown,True,Train
INC-01289,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,healthy,none,unknown,False,Train
INC-01290,Telemetry window from RE2-TT,Processed multivariate RCAEval metrics segment from RE2-TT.,socket,ts-travel-service,unknown,True,Train
